pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
03_to_08	pair	0.831133	0.762633	1.089820	-0.17780010402202606	0.22304077446460724
03_to_09	pair	1.077623	1.078350	0.999326	0.20546942949295044	0.19310325384140015
03_to_10	pair	1.462444	1.385102	1.055839	0.04423140361905098	0.2792404890060425
04_to_01	pair	2.497817	2.102219	1.188181	-0.14103856682777405	0.2862090468406677
04_to_02	pair	1.653304	1.433671	1.153196	-0.10026996582746506	0.2373521327972412
04_to_03	pair	0.580963	0.547697	1.060738	0.04983655363321304	0.16236524283885956
04_to_04	identity	0.034904	0.000000	3490410.372615	nan	nan
04_to_05	pair	0.551723	0.513604	1.074219	-0.16681534051895142	0.15686003863811493
04_to_06	pair	0.742374	0.629585	1.179148	-0.28575006127357483	0.23573528230190277
04_to_07	pair	0.755060	0.627131	1.203992	-0.35413452982902527	0.28777408599853516
04_to_08	pair	0.986729	0.958955	1.028962	0.12270224839448929	0.17330415546894073
04_to_09	pair	1.554594	1.545408	1.005944	0.16056352853775024	0.17474672198295593
04_to_10	pair	2.062089	1.916219	1.076124	0.016159318387508392	0.2516094446182251
05_to_01	pair	3.049186	2.548273	1.196569	-0.10113158822059631	0.31381937861442566
05_to_02	pair	2.167206	1.867565	1.160445	-0.07395046949386597	0.26311513781547546
05_to_03	pair	1.162403	1.083562	1.072760	0.0505988784134388	0.1827586591243744
05_to_04	pair	0.510263	0.495788	1.029195	0.08110791444778442	0.11801231652498245
05_to_05	identity	0.022067	0.000000	2206726.185977	nan	nan
05_to_06	pair	0.365410	0.339443	1.076499	-0.15500479936599731	0.14093570411205292
05_to_07	pair	0.629405	0.584039	1.077677	0.03835713490843773	0.21014566719532013
05_to_08	pair	1.269001	1.266908	1.001652	0.27494972944259644	0.15445026755332947
05_to_09	pair	1.977191	1.941241	1.018519	0.15597979724407196	0.18163184821605682
05_to_10	pair	2.522838	2.271851	1.110477	0.020359449088573456	0.29178929328918457
06_to_01	pair	4.079309	2.615735	1.559527	-0.2744426131248474	0.5658595561981201
06_to_02	pair	2.814351	1.972796	1.426580	-0.2592248022556305	0.4622505307197571
06_to_03	pair	1.587942	1.201221	1.321940	-0.2243993729352951	0.3770260810852051
06_to_04	pair	0.753877	0.594624	1.267823	-0.22565925121307373	0.3718956410884857
06_to_05	pair	0.329983	0.304492	1.083715	-0.15932966768741608	0.17584297060966492
06_to_06	identity	0.041502	0.000000	4150201.752782	nan	nan
06_to_07	pair	0.560341	0.553080	1.013128	0.1516183763742447	0.15242689847946167
06_to_08	pair	1.349759	1.265843	1.066293	0.0004341436142567545	0.21375060081481934
06_to_09	pair	2.380613	2.038170	1.168015	-0.13853830099105835	0.3275732398033142
06_to_10	pair	3.218278	2.348614	1.370289	-0.20851702988147736	0.49563074111938477
07_to_01	pair	3.846916	2.339948	1.644017	-0.3114500343799591	0.6318395733833313
07_to_02	pair	2.645100	1.748080	1.513146	-0.3303552269935608	0.5154778957366943
07_to_03	pair	1.376595	0.986715	1.395129	-0.3511241376399994	0.44798439741134644
07_to_04	pair	0.761742	0.627911	1.213137	-0.2878839373588562	0.33010753989219666
07_to_05	pair	0.617558	0.584789	1.056035	0.08971910923719406	0.23238718509674072
07_to_06	pair	0.574244	0.566431	1.013794	0.00016953115118667483	0.09934797883033752
07_to_07	identity	0.047954	0.000000	4795378.819108	nan	nan
07_to_08	pair	0.828446	0.765111	1.082780	0.002002153778448701	0.2503138482570648
07_to_09	pair	1.993031	1.601731	1.244298	-0.1681719273328781	0.400824636220932
07_to_10	pair	2.944606	2.005029	1.468610	-0.2447115033864975	0.5637485980987549
08_to_01	pair	2.358581	1.734638	1.359697	-0.38505619764328003	0.39066702127456665
08_to_02	pair	1.593026	1.234908	1.289995	-0.3918771743774414	0.346329927444458
08_to_03	pair	0.846844	0.777075	1.089784	-0.05343969911336899	0.2996982932090759
08_to_04	pair	0.925469	0.917183	1.009034	0.19316132366657257	0.24035918712615967
08_to_05	pair	1.260084	1.243391	1.013426	0.16950257122516632	0.23670916259288788
08_to_06	pair	1.318207	1.250071	1.054506	0.037535957992076874	0.25317785143852234
08_to_07	pair	0.829882	0.748868	1.108182	-0.04139140248298645	0.30472853779792786
08_to_08	identity	0.031454	0.000000	3145367.652178	nan	nan
08_to_09	pair	0.888800	0.803342	1.106378	-0.1391436606645584	0.2185247838497162
08_to_10	pair	1.655579	1.293865	1.279561	-0.2937200665473938	0.3676702082157135
09_to_01	pair	1.279911	0.998200	1.282219	-0.459633469581604	0.3545764684677124
09_to_02	pair	0.926907	0.763870	1.213436	-0.2436603307723999	0.37575921416282654
09_to_03	pair	1.045793	1.051721	0.994363	0.27096283435821533	0.2429162710905075
09_to_04	pair	1.641151	1.527327	1.074525	0.07440797984600067	0.35775232315063477
09_to_05	pair	2.241019	1.938810	1.155873	-0.016107119619846344	0.4177885055541992
09_to_06	pair	2.480573	2.051169	1.209346	-0.08167430013418198	0.435221791267395
09_to_07	pair	2.028281	1.584000	1.280481	-0.18548250198364258	0.4551135301589966
09_to_08	pair	0.942971	0.814864	1.157213	-0.17417281866073608	0.2696422338485718
09_to_09	identity	0.030672	0.000000	3067176.975310	nan	nan
09_to_10	pair	0.755565	0.556926	1.356670	-0.36604171991348267	0.466995507478714
10_to_01	pair	0.585825	0.562338	1.041766	-0.15064477920532227	0.12813568115234375
10_to_02	pair	0.631813	0.646077	0.977922	0.2551157474517822	0.1523236781358719
10_to_03	pair	1.498892	1.337309	1.120827	-0.02783714048564434	0.35200536251068115
10_to_04	pair	2.430692	1.911883	1.271360	-0.08784301578998566	0.5004885792732239
10_to_05	pair	3.159747	2.298857	1.374486	-0.15575499832630157	0.5492206811904907
10_to_06	pair	3.484348	2.459204	1.416860	-0.19951209425926208	0.5524111390113831
10_to_07	pair	2.965523	1.999473	1.483152	-0.2720472812652588	0.586179792881012
10_to_08	pair	1.800806	1.283255	1.403310	-0.3453178405761719	0.44915857911109924
10_to_09	pair	0.772503	0.548283	1.408951	-0.328819215297699	0.4991486668586731
10_to_10	identity	0.024031	0.000000	2403112.314641	nan	nan
