pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
06_to_05	pair	0.815616	0.741677	1.099692	-0.40598273277282715	0.15526464581489563
06_to_06	identity	0.008710	0.000000	870997.086167	nan	nan
06_to_07	pair	0.369924	0.353293	1.047073	0.027642877772450447	0.26154056191444397
06_to_08	pair	1.013606	1.043631	0.971231	0.160470113158226	0.22256769239902496
06_to_09	pair	2.186018	2.039769	1.071698	-0.022533833980560303	0.2667423188686371
06_to_10	pair	3.338768	2.853170	1.170196	-0.14293640851974487	0.3084990978240967
07_to_01	pair	4.157657	3.485907	1.192705	-0.30226364731788635	0.2700743079185486
07_to_02	pair	3.508770	2.882457	1.217284	-0.3852262496948242	0.2851089537143707
07_to_03	pair	2.711041	2.264813	1.197026	-0.49332788586616516	0.24290286004543304
07_to_04	pair	1.627455	1.348633	1.206744	-0.5872668623924255	0.26971688866615295
07_to_05	pair	0.992678	0.862814	1.150512	-0.5412395000457764	0.22727259993553162
07_to_06	pair	0.383467	0.363834	1.053961	0.025346821174025536	0.24922174215316772
07_to_07	identity	0.013100	0.000000	1310005.784035	nan	nan
07_to_08	pair	1.084644	1.065335	1.018125	-0.07657255232334137	0.1602911502122879
07_to_09	pair	2.322258	2.098351	1.106706	-0.20024076104164124	0.23928499221801758
07_to_10	pair	3.511505	2.950087	1.190306	-0.24040745198726654	0.29503968358039856
08_to_01	pair	3.310262	2.728377	1.213272	-0.39467838406562805	0.2586430311203003
08_to_02	pair	2.741680	2.128476	1.288095	-0.46729639172554016	0.3269718289375305
08_to_03	pair	1.927361	1.474185	1.307408	-0.5848326086997986	0.3607417047023773
08_to_04	pair	1.138666	0.943325	1.207078	-0.2591926157474518	0.40223678946495056
08_to_05	pair	0.957152	0.919981	1.040404	0.13605163991451263	0.2970038950443268
08_to_06	pair	1.063004	1.079471	0.984745	0.15081694722175598	0.1765972077846527
08_to_07	pair	1.107058	1.094574	1.011405	-0.02381269820034504	0.13873396813869476
08_to_08	identity	0.038559	0.000000	3855894.878507	nan	nan
08_to_09	pair	1.370514	1.225374	1.118446	-0.3512432277202606	0.20838703215122223
08_to_10	pair	2.586402	2.094261	1.234995	-0.35662585496902466	0.3048592805862427
09_to_01	pair	1.899437	1.498047	1.267943	-0.44788816571235657	0.27421900629997253
09_to_02	pair	1.459104	1.053976	1.384381	-0.5201316475868225	0.4268183410167694
09_to_03	pair	1.142733	0.985816	1.159175	0.013088159263134003	0.42697983980178833
09_to_04	pair	1.399462	1.401044	0.998871	0.2876073122024536	0.2850724458694458
09_to_05	pair	1.834353	1.796659	1.020980	0.09393175691366196	0.2513827085494995
09_to_06	pair	2.391978	2.247842	1.064122	-0.09933947026729584	0.22127431631088257
09_to_07	pair	2.547794	2.347243	1.085441	-0.2586040198802948	0.191560760140419
09_to_08	pair	1.421668	1.304843	1.089532	-0.303513765335083	0.17200158536434174
09_to_09	identity	0.021778	0.000000	2177827.246487	nan	nan
09_to_10	pair	1.158149	0.906262	1.277941	-0.3501865863800049	0.3199262022972107
10_to_01	pair	0.835377	0.667537	1.251432	-0.4753815233707428	0.2725399136543274
10_to_02	pair	0.702497	0.611619	1.148587	-0.1391739547252655	0.33030954003334045
10_to_03	pair	1.263487	1.240997	1.018122	0.2239120602607727	0.1753498613834381
10_to_04	pair	2.139580	2.056926	1.040183	0.019786164164543152	0.19475415349006653
10_to_05	pair	2.719957	2.509155	1.084013	-0.13672339916229248	0.22818391025066376
10_to_06	pair	3.511126	3.126520	1.123014	-0.29756852984428406	0.21646976470947266
10_to_07	pair	3.757140	3.318658	1.132126	-0.4047975540161133	0.20011506974697113
10_to_08	pair	2.578468	2.212844	1.165228	-0.4219067692756653	0.21311666071414948
10_to_09	pair	1.063110	0.928651	1.144789	-0.3589937388896942	0.19910608232021332
10_to_10	identity	0.019456	0.000000	1945619.843900	nan	nan
