pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
08_to_03	pair	2.455000	1.922058	1.277277	-0.6253409385681152	0.3191816806793213
08_to_04	pair	1.737866	1.580272	1.099726	-0.03834753856062889	0.2671927511692047
08_to_05	pair	1.722936	1.555218	1.107842	0.011368515901267529	0.33966660499572754
08_to_06	pair	2.357316	2.028419	1.162145	-0.2536081075668335	0.3022385537624359
08_to_07	pair	1.887939	1.548154	1.219478	-0.3727007508277893	0.3060096502304077
08_to_08	identity	0.035836	0.000000	3583551.943302	nan	nan
08_to_09	pair	1.875054	1.440664	1.301520	-0.5301026701927185	0.3365904986858368
08_to_10	pair	4.088784	3.038465	1.345674	-0.6175776124000549	0.3762170970439911
09_to_01	pair	2.774822	2.101795	1.320215	-0.6590043306350708	0.3402571380138397
09_to_02	pair	2.225573	1.663407	1.337961	-0.644898533821106	0.35500892996788025
09_to_03	pair	1.405693	1.358628	1.034642	0.17561030387878418	0.3442386984825134
09_to_04	pair	2.182905	1.891359	1.154146	0.031541574746370316	0.44849202036857605
09_to_05	pair	3.757295	2.817639	1.333490	-0.24938812851905823	0.4464060664176941
09_to_06	pair	4.772490	3.593708	1.328013	-0.33768922090530396	0.3939618766307831
09_to_07	pair	4.385852	3.238736	1.354186	-0.44955143332481384	0.38429325819015503
09_to_08	pair	1.933168	1.498964	1.289669	-0.4895346760749817	0.3105941414833069
09_to_09	identity	0.030363	0.000000	3036340.326071	nan	nan
09_to_10	pair	1.966462	1.483044	1.325963	-0.5765595436096191	0.3560866117477417
10_to_01	pair	0.707814	0.609499	1.161305	-0.5313973426818848	0.21417149901390076
10_to_02	pair	0.892298	0.854926	1.043713	-0.04339160397648811	0.2128579318523407
10_to_03	pair	2.132578	1.730800	1.232134	-0.10915125161409378	0.3550983965396881
10_to_04	pair	3.865132	2.674155	1.445366	-0.25708362460136414	0.5066437721252441
10_to_05	pair	5.790002	4.018990	1.440661	-0.38004177808761597	0.46556198596954346
10_to_06	pair	6.815057	4.814021	1.415668	-0.4377046227455139	0.429305762052536
10_to_07	pair	6.460706	4.611821	1.400901	-0.5163439512252808	0.4270046055316925
10_to_08	pair	4.098651	3.073197	1.333677	-0.5704526305198669	0.364571750164032
10_to_09	pair	1.895047	1.459392	1.298518	-0.537782609462738	0.3232438564300537
10_to_10	identity	0.025740	0.000000	2574043.162167	nan	nan
