pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
04_to_06	pair	0.985050	0.770038	1.279223	-0.4210400879383087	0.3057447671890259
04_to_07	pair	1.383524	1.041971	1.327795	-0.6003517508506775	0.32657599449157715
04_to_08	pair	1.407275	1.094422	1.285861	-0.4677356779575348	0.32030224800109863
04_to_09	pair	1.172993	1.124091	1.043504	0.26884010434150696	0.4805155098438263
04_to_10	pair	2.020896	1.843796	1.096052	0.08348793536424637	0.4269195795059204
05_to_01	pair	3.048127	2.509919	1.214432	-0.18307927250862122	0.35795873403549194
05_to_02	pair	2.385460	1.840534	1.296070	-0.2830803096294403	0.40207991003990173
05_to_03	pair	1.200020	0.916713	1.309047	-0.3296811282634735	0.4190973937511444
05_to_04	pair	0.592852	0.441081	1.344089	-0.25338950753211975	0.4565306007862091
05_to_05	identity	0.012283	0.000000	1228267.885745	nan	nan
05_to_06	pair	0.516720	0.440663	1.172597	-0.3261619806289673	0.19998431205749512
05_to_07	pair	0.922935	0.755781	1.221167	-0.4285329580307007	0.24989348649978638
05_to_08	pair	1.046057	0.916966	1.140780	-0.14824362099170685	0.29339054226875305
05_to_09	pair	1.250829	1.223715	1.022157	0.25351864099502563	0.4331032633781433
05_to_10	pair	2.319450	2.036793	1.138776	0.014819362200796604	0.4276742935180664
06_to_01	pair	3.581822	2.908846	1.231355	-0.22977681457996368	0.34263375401496887
06_to_02	pair	2.935313	2.244025	1.308057	-0.32699495553970337	0.3939092457294464
06_to_03	pair	1.817731	1.330106	1.366605	-0.39909258484840393	0.4294651746749878
06_to_04	pair	1.028306	0.761838	1.349770	-0.3836407959461212	0.3817003071308136
06_to_05	pair	0.562172	0.456814	1.230636	-0.3241877853870392	0.246209979057312
06_to_06	identity	0.008226	0.000000	822648.499161	nan	nan
06_to_07	pair	0.414806	0.370566	1.119383	-0.01170175988227129	0.31014421582221985
06_to_08	pair	0.666626	0.572894	1.163611	0.0714723989367485	0.48234879970550537
06_to_09	pair	1.443801	1.312802	1.099786	0.09314166754484177	0.4412451982498169
06_to_10	pair	2.742177	2.312116	1.186003	-0.09303481131792068	0.3952380120754242
07_to_01	pair	3.823438	3.134802	1.219675	-0.23514597117900848	0.3245890736579895
07_to_02	pair	3.218930	2.521169	1.276761	-0.3394111692905426	0.36751002073287964
07_to_03	pair	2.158343	1.668569	1.293529	-0.4221537709236145	0.359773725271225
07_to_04	pair	1.362925	1.049558	1.298571	-0.47033679485321045	0.33339616656303406
07_to_05	pair	0.894911	0.749281	1.194360	-0.3760265111923218	0.24383771419525146
07_to_06	pair	0.386815	0.344549	1.122670	-0.040522169321775436	0.31271591782569885
07_to_07	identity	0.012220	0.000000	1221960.317343	nan	nan
07_to_08	pair	0.522530	0.425634	1.227651	-0.0059621986001729965	0.5361387133598328
07_to_09	pair	1.562957	1.360857	1.148509	-0.07822173088788986	0.39848408102989197
07_to_10	pair	2.966480	2.491857	1.190469	-0.16688910126686096	0.3467042148113251
08_to_01	pair	3.698579	3.066814	1.206000	-0.38799309730529785	0.2369219809770584
08_to_02	pair	3.177202	2.459818	1.291641	-0.4893490672111511	0.2968434989452362
08_to_03	pair	2.254751	1.646983	1.369019	-0.6240121126174927	0.35268768668174744
08_to_04	pair	1.496947	1.093502	1.368948	-0.5262006521224976	0.37035390734672546
08_to_05	pair	1.129566	0.920024	1.227757	-0.2539350688457489	0.3461031913757324
08_to_06	pair	0.623373	0.526744	1.183446	0.06729751080274582	0.5468390583992004
08_to_07	pair	0.502394	0.406296	1.236524	0.01643366739153862	0.5644132494926453
08_to_08	identity	0.041625	0.000000	4162489.250302	nan	nan
08_to_09	pair	1.378445	1.263724	1.090780	-0.18641988933086395	0.20703242719173431
08_to_10	pair	2.885220	2.403281	1.200534	-0.33683866262435913	0.2770254909992218
09_to_01	pair	2.443040	2.026170	1.205743	-0.37292444705963135	0.2443656474351883
09_to_02	pair	2.069211	1.615255	1.281043	-0.49193793535232544	0.3123077154159546
09_to_03	pair	1.282391	1.075065	1.192850	-0.1864197552204132	0.37530821561813354
09_to_04	pair	1.198711	1.144657	1.047223	0.18358328938484192	0.372645765542984
09_to_05	pair	1.310150	1.238459	1.057888	0.15222418308258057	0.38697388768196106
09_to_06	pair	1.446158	1.316148	1.098780	0.051923662424087524	0.3730563521385193
09_to_07	pair	1.519457	1.381571	1.099803	-0.09265706688165665	0.29588013887405396
09_to_08	pair	1.334436	1.281410	1.041381	-0.09128552675247192	0.1514110267162323
09_to_09	identity	0.024896	0.000000	2489623.241127	nan	nan
09_to_10	pair	1.471879	1.258604	1.169454	-0.29582688212394714	0.2381969690322876
10_to_01	pair	1.002769	0.805349	1.245135	-0.4623410999774933	0.2641899287700653
10_to_02	pair	0.916928	0.810690	1.131046	-0.2294999361038208	0.2648269832134247
10_to_03	pair	1.348162	1.372853	0.982015	0.34193554520606995	0.20372094213962555
10_to_04	pair	1.908838	1.870600	1.020442	0.17823682725429535	0.2423596829175949
10_to_05	pair	2.234656	2.061791	1.083842	0.016055520623922348	0.285301148891449
10_to_06	pair	2.615701	2.316368	1.129226	-0.120828777551651	0.2721981108188629
10_to_07	pair	2.807215	2.482998	1.130575	-0.23579026758670807	0.23024043440818787
10_to_08	pair	2.678431	2.420852	1.106400	-0.29122862219810486	0.17037709057331085
10_to_09	pair	1.344511	1.227962	1.094912	-0.34384217858314514	0.14071692526340485
10_to_10	identity	0.020324	0.000000	2032421.529293	nan	nan
