pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
07_to_06	pair	0.652959	0.589853	1.106987	-0.07798624783754349	0.36610984802246094
07_to_07	identity	0.010107	0.000000	1010730.955750	nan	nan
07_to_08	pair	0.904609	0.903066	1.001708	0.2404269278049469	0.40923595428466797
07_to_09	pair	2.692051	2.651075	1.015457	0.1176251545548439	0.28568941354751587
07_to_10	pair	4.525253	4.263691	1.061346	0.011885500513017178	0.26424407958984375
08_to_01	pair	4.918351	4.644128	1.059047	-0.2013716697692871	0.13647188246250153
08_to_02	pair	4.589215	4.264827	1.076061	-0.25243014097213745	0.14697612822055817
08_to_03	pair	3.479382	3.158107	1.101730	-0.3839889168739319	0.1460322141647339
08_to_04	pair	2.215223	2.007419	1.103518	-0.36841219663619995	0.17442123591899872
08_to_05	pair	1.421254	1.356198	1.047970	-0.009846526198089123	0.23078864812850952
08_to_06	pair	1.001578	1.052986	0.951179	0.31201624870300293	0.2837248146533966
08_to_07	pair	0.838544	0.886444	0.945964	0.27685558795928955	0.2248402088880539
08_to_08	identity	0.035821	0.000000	3582115.471363	nan	nan
08_to_09	pair	2.127139	2.055411	1.034897	-0.12128017097711563	0.13753396272659302
08_to_10	pair	4.117561	3.835363	1.073578	-0.16176088154315948	0.1689469814300537
09_to_01	pair	3.086330	2.835366	1.088512	-0.38222530484199524	0.13229572772979736
09_to_02	pair	2.739472	2.435189	1.124953	-0.48270300030708313	0.15601424872875214
09_to_03	pair	1.853845	1.619573	1.144651	-0.3529663383960724	0.2292686551809311
09_to_04	pair	1.742149	1.742337	0.999892	0.16222606599330902	0.22101497650146484
09_to_05	pair	2.172226	2.244825	0.967659	0.2658170461654663	0.19193151593208313
09_to_06	pair	2.406691	2.454732	0.980429	0.17071689665317535	0.20037825405597687
09_to_07	pair	2.749209	2.722823	1.009691	0.0015782600967213511	0.15838010609149933
09_to_08	pair	2.148954	2.099986	1.023318	-0.11073322594165802	0.10368945449590683
09_to_09	identity	0.019850	0.000000	1984960.772097	nan	nan
09_to_10	pair	2.070877	1.880374	1.101312	-0.3411571681499481	0.1597217619419098
10_to_01	pair	1.093384	0.954674	1.145296	-0.45134228467941284	0.17591100931167603
10_to_02	pair	0.910945	0.781081	1.166263	-0.43824318051338196	0.22518590092658997
10_to_03	pair	1.673400	1.689583	0.990422	0.25790199637413025	0.14877453446388245
10_to_04	pair	2.922863	2.944356	0.992700	0.16603702306747437	0.1309158354997635
10_to_05	pair	3.847920	3.783963	1.016902	0.00031261492404155433	0.14407379925251007
10_to_06	pair	4.370116	4.209403	1.038180	-0.1168372631072998	0.15751512348651886
10_to_07	pair	4.767784	4.534890	1.051356	-0.21515291929244995	0.14142368733882904
10_to_08	pair	4.292663	4.024310	1.066683	-0.3300681412220001	0.1170804426074028
10_to_09	pair	2.010556	1.891598	1.062887	-0.4077121615409851	0.10230337083339691
10_to_10	identity	0.019835	0.000000	1983539.387584	nan	nan
