pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
06_to_03	pair	1.623236	1.201221	1.351322	-0.10306967794895172	0.4306248724460602
06_to_04	pair	0.832481	0.594624	1.400013	-0.15244247019290924	0.5006552338600159
06_to_05	pair	0.379535	0.304492	1.246451	-0.06010570749640465	0.3905165195465088
06_to_06	identity	0.009550	0.000000	955012.906343	nan	nan
06_to_07	pair	0.567014	0.553080	1.025194	0.14257600903511047	0.21228818595409393
06_to_08	pair	1.280753	1.265843	1.011779	0.1775607019662857	0.26078641414642334
06_to_09	pair	2.153106	2.038170	1.056391	0.11637305468320847	0.30013197660446167
06_to_10	pair	2.724512	2.348614	1.160051	0.04187396168708801	0.3773171305656433
07_to_01	pair	3.070648	2.339948	1.312272	-0.1233290582895279	0.42414915561676025
07_to_02	pair	2.480094	1.748080	1.418754	-0.160983145236969	0.48230600357055664
07_to_03	pair	1.471227	0.986715	1.491034	-0.23532594740390778	0.5582552552223206
07_to_04	pair	0.914623	0.627911	1.456614	-0.27444761991500854	0.5699845552444458
07_to_05	pair	0.670260	0.584789	1.146157	0.030083103105425835	0.32792928814888
07_to_06	pair	0.581206	0.566431	1.026085	0.1372620016336441	0.18918614089488983
07_to_07	identity	0.015262	0.000000	1526162.214577	nan	nan
07_to_08	pair	0.833400	0.765111	1.089254	0.06962844729423523	0.3249368667602539
07_to_09	pair	1.809322	1.601731	1.129604	0.0176034364849329	0.3535071015357971
07_to_10	pair	2.532349	2.005029	1.262999	-0.05333755910396576	0.43325260281562805
08_to_01	pair	2.398546	1.734638	1.382736	-0.22161151468753815	0.4468573033809662
08_to_02	pair	1.882321	1.234908	1.524260	-0.23385527729988098	0.5618470907211304
08_to_03	pair	1.134763	0.777075	1.460301	-0.24194537103176117	0.6665874123573303
08_to_04	pair	1.070001	0.917183	1.166617	0.025741808116436005	0.3739251494407654
08_to_05	pair	1.299577	1.243391	1.045188	0.16115276515483856	0.24468010663986206
08_to_06	pair	1.287248	1.250071	1.029740	0.1268477886915207	0.22976481914520264
08_to_07	pair	0.784057	0.748868	1.046990	0.09225915372371674	0.2705741226673126
08_to_08	identity	0.037478	0.000000	3747751.936316	nan	nan
08_to_09	pair	0.977088	0.803342	1.216278	-0.08250686526298523	0.3541752099990845
08_to_10	pair	1.790002	1.293865	1.383453	-0.157651886343956	0.48503124713897705
09_to_01	pair	1.476758	0.998200	1.479421	-0.4238242506980896	0.5279234647750854
09_to_02	pair	1.166314	0.763870	1.526848	-0.33633583784103394	0.6301107406616211
09_to_03	pair	1.159134	1.051721	1.102130	0.16959093511104584	0.34985223412513733
09_to_04	pair	1.576221	1.527327	1.032013	0.21371345221996307	0.27214381098747253
09_to_05	pair	2.014348	1.938810	1.038961	0.14213135838508606	0.252605676651001
09_to_06	pair	2.159980	2.051169	1.053048	0.0724208652973175	0.2554584741592407
09_to_07	pair	1.745088	1.584000	1.101697	-0.028811849653720856	0.2909558415412903
09_to_08	pair	0.925243	0.814864	1.135457	-0.04952443391084671	0.2625778615474701
09_to_09	identity	0.020589	0.000000	2058930.508792	nan	nan
09_to_10	pair	0.837416	0.556926	1.503639	-0.27097705006599426	0.5881335735321045
10_to_01	pair	0.770394	0.562338	1.369983	-0.41086345911026	0.4074593782424927
10_to_02	pair	0.726123	0.646077	1.123895	0.010917646810412407	0.2992411255836487
10_to_03	pair	1.343177	1.337309	1.004388	0.26457685232162476	0.25416916608810425
10_to_04	pair	2.012369	1.911883	1.052559	0.11891636252403259	0.2867426574230194
10_to_05	pair	2.499408	2.298857	1.087239	0.03586149960756302	0.2910560071468353
10_to_06	pair	2.764832	2.459204	1.124279	-0.034991081804037094	0.29203054308891296
10_to_07	pair	2.385229	1.999473	1.192929	-0.13037051260471344	0.336260586977005
10_to_08	pair	1.667719	1.283255	1.299600	-0.23227272927761078	0.3692629635334015
10_to_09	pair	0.709930	0.548283	1.294824	-0.3241640627384186	0.37098899483680725
10_to_10	identity	0.018275	0.000000	1827543.228865	nan	nan
