pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
04_to_09	pair	1.441436	1.410185	1.022161	0.2602553963661194	0.36304253339767456
04_to_10	pair	1.914010	1.703877	1.123326	0.04326780140399933	0.43576350808143616
05_to_01	pair	2.934165	2.247924	1.305278	-0.14561274647712708	0.5801094174385071
05_to_02	pair	2.742594	1.876347	1.461667	-0.3031126856803894	0.6465151309967041
05_to_03	pair	1.628690	0.893099	1.823639	-0.38061508536338806	0.8903108835220337
05_to_04	pair	0.727773	0.445717	1.632812	-0.3155101537704468	0.7228195667266846
05_to_05	identity	0.013213	0.000000	1321322.191507	nan	nan
05_to_06	pair	0.495431	0.328048	1.510239	-0.2911199629306793	0.5874730348587036
05_to_07	pair	0.830226	0.672662	1.234240	-0.10830317437648773	0.5120283961296082
05_to_08	pair	1.209261	1.151137	1.050492	0.2375079095363617	0.4017953872680664
05_to_09	pair	1.818911	1.661045	1.095040	0.09381832182407379	0.45478686690330505
05_to_10	pair	2.471583	2.061899	1.198692	-0.034927625209093094	0.5133746862411499
06_to_01	pair	3.303681	2.424006	1.362901	-0.19952477514743805	0.6056739687919617
06_to_02	pair	3.164845	2.070816	1.528308	-0.3553858995437622	0.6788578033447266
06_to_03	pair	2.052435	1.093773	1.876472	-0.43181437253952026	0.8933599591255188
06_to_04	pair	1.167261	0.666478	1.751388	-0.43816328048706055	0.8003464341163635
06_to_05	pair	0.472619	0.319779	1.477953	-0.334971159696579	0.5800276398658752
06_to_06	identity	0.011473	0.000000	1147275.976837	nan	nan
06_to_07	pair	0.647815	0.604346	1.071927	0.12767945230007172	0.31308630108833313
06_to_08	pair	1.428695	1.261639	1.132412	0.0753306895494461	0.491041362285614
06_to_09	pair	2.072281	1.795045	1.154445	-0.008327397517859936	0.4881073236465454
06_to_10	pair	2.776349	2.199781	1.262102	-0.11106039583683014	0.5427403450012207
07_to_01	pair	3.135398	1.999545	1.568056	-0.3529069423675537	0.690484344959259
07_to_02	pair	3.022276	1.720166	1.756967	-0.5323477983474731	0.7740321159362793
07_to_03	pair	1.970311	0.961885	2.048384	-0.5813925266265869	1.0116304159164429
07_to_04	pair	1.198799	0.686072	1.747337	-0.3757229447364807	0.871417760848999
07_to_05	pair	0.845502	0.649323	1.302128	0.0466267466545105	0.65899258852005
07_to_06	pair	0.657117	0.593912	1.106421	0.17214860022068024	0.3562575876712799
07_to_07	identity	0.011703	0.000000	1170289.423317	nan	nan
07_to_08	pair	0.819746	0.579483	1.414616	-0.12350565195083618	0.7237458229064941
07_to_09	pair	1.714683	1.210275	1.416771	-0.19066005945205688	0.6377643942832947
07_to_10	pair	2.585257	1.712303	1.509812	-0.24276354908943176	0.6842330098152161
08_to_01	pair	2.512703	1.460120	1.720888	-0.4555969536304474	0.7487719655036926
08_to_02	pair	2.107543	1.283206	1.642405	-0.5543425679206848	0.6616514325141907
08_to_03	pair	1.418810	0.920044	1.542110	-0.3423638343811035	0.6883560419082642
08_to_04	pair	1.179258	1.043537	1.130058	0.12152715027332306	0.5078755617141724
08_to_05	pair	1.237147	1.147658	1.077976	0.22524306178092957	0.46366482973098755
08_to_06	pair	1.462871	1.263521	1.157774	0.01096472516655922	0.4542500972747803
08_to_07	pair	0.757746	0.581167	1.303836	-0.18039485812187195	0.5418209433555603
08_to_08	identity	0.014719	0.000000	1471851.393580	nan	nan
08_to_09	pair	0.998976	0.598325	1.669623	-0.2985095679759979	0.7079447507858276
08_to_10	pair	1.835155	1.159120	1.583232	-0.37143802642822266	0.688737690448761
09_to_01	pair	1.444982	0.868108	1.664519	-0.46069255471229553	0.7175737619400024
09_to_02	pair	1.283605	0.826525	1.553014	-0.48379480838775635	0.6586506366729736
09_to_03	pair	1.124958	1.034785	1.087142	0.19543705880641937	0.4727936387062073
09_to_04	pair	1.542145	1.445714	1.066701	0.17833124101161957	0.42049095034599304
09_to_05	pair	1.951511	1.699672	1.148169	-0.0025364612229168415	0.4750675559043884
09_to_06	pair	2.255847	1.819898	1.239545	-0.15977904200553894	0.49673283100128174
09_to_07	pair	1.785550	1.230000	1.451666	-0.3148583471775055	0.6201509237289429
09_to_08	pair	0.934128	0.629847	1.483103	-0.288974404335022	0.5465447306632996
09_to_09	identity	0.016827	0.000000	1682703.197002	nan	nan
09_to_10	pair	0.735576	0.462120	1.591744	-0.20241573452949524	0.7091143727302551
10_to_01	pair	0.549535	0.368350	1.491882	-0.32230088114738464	0.5941915512084961
10_to_02	pair	0.658491	0.595919	1.105002	-0.037797655910253525	0.367812842130661
10_to_03	pair	1.381766	1.269938	1.088058	0.07932568341493607	0.36516377329826355
10_to_04	pair	2.057617	1.727629	1.191006	-0.035696398466825485	0.5081208348274231
10_to_05	pair	2.682016	2.122561	1.263575	-0.1519164890050888	0.5367745757102966
10_to_06	pair	2.964859	2.266895	1.307894	-0.23285041749477386	0.5370215773582458
10_to_07	pair	2.584715	1.705894	1.515167	-0.36836957931518555	0.6410057544708252
10_to_08	pair	1.851208	1.178652	1.570615	-0.45052915811538696	0.6370460391044617
10_to_09	pair	0.677012	0.467399	1.448468	-0.22102762758731842	0.5889370441436768
10_to_10	identity	0.014920	0.000000	1492036.972195	nan	nan
