model	patient	ref	tgt	L1_pred	L1_zero	L1_oracle	alpha_oracle	cos	amp_ratio	ratio_pred	ratio_oracle
E2_Encoder	P7	6	4	0.1624840795993805	0.22439415752887726	0.14529341459274292	0.7878397974384501	0.8438286937064117	1.190094439878713	0.724101203831345	0.6474919676732008
E2_Encoder	P7	6	5	0.09996046870946884	0.09564349800348282	0.07755950093269348	0.5297583318773094	0.6612974178465001	1.2476118089085473	1.0451360604338082	0.810922880820076
E2_Encoder	P7	6	7	0.15562964975833893	0.09158173948526382	0.08725382387638092	0.2794706718984241	0.497421024667283	1.8584138760297009	1.6993524105684943	0.95274259221098
E2_Encoder	P7	6	8	0.3480527102947235	0.2387174367904663	0.20831447839736938	0.3913310203046288	0.6472665810609394	1.7877748467429238	1.4580112578882372	0.8726403952645359
E2_Encoder	P7	6	9	0.44079387187957764	0.3933442234992981	0.27141398191452026	0.5444892572055938	0.8332458873584504	1.6796721356522157	1.1206313593680224	0.6900164428498454
E2_Encoder	P7	6	10	0.4952872395515442	0.5273525714874268	0.314022958278656	0.6189728080780297	0.8914570067259496	1.5822858075428046	0.9391956469550522	0.5954706116117668
E2_Encoder	P7	7	1	0.41021308302879333	0.5455803871154785	0.2777116000652313	0.6889597638506579	0.9168650096895444	1.4541933420277933	0.7518838519793911	0.5090204974806956
E2_Encoder	P7	7	2	0.28740620613098145	0.4822039008140564	0.24731403589248657	0.8169198296551692	0.9054322023018311	1.216120041356581	0.5960262985135176	0.5128826943850332
E2_Encoder	P7	7	3	0.26986458897590637	0.38610103726387024	0.2442978173494339	0.7850401922870808	0.7959843534386803	1.0372145817921679	0.698948106662233	0.6327302798269232
E2_Encoder	P7	7	4	0.21058690547943115	0.26348260045051575	0.1951659917831421	0.7186285583526953	0.6589676098540779	0.8784801187137834	0.7992440681827153	0.7407168118480594
E2_Encoder	P7	7	5	0.2055543214082718	0.1544819325208664	0.14437326788902283	0.2793999593514932	0.40080275625110195	1.3815108967932963	1.330604285264925	0.9345640977757825
E2_Encoder	P7	7	6	0.22552266716957092	0.08666761964559555	0.08390720933675766	0.14232079225434877	0.3954318332966159	2.778558284096797	2.6021560081122175	0.9681494620467729
E2_Encoder	P7	7	8	0.21501845121383667	0.16415773332118988	0.1261887401342392	0.45474777506692315	0.7327821267116853	1.8276092384522393	1.3098283392664363	0.7687042065044793
E2_Encoder	P7	7	9	0.3271314203739166	0.3482276499271393	0.2140544354915619	0.6126429726262712	0.880041398196614	1.5875818626521323	0.9394182812374702	0.6146968385088006
E2_Encoder	P7	7	10	0.418642520904541	0.5033466219902039	0.2719769775867462	0.6577077174345825	0.9134763580993703	1.5189810947685565	0.8317181493127983	0.5403373454884126
E2_Encoder	P7	8	1	0.27484631538391113	0.4389575719833374	0.20393569767475128	0.7240439224605445	0.9158487615941685	1.3124774922036542	0.6261341253143804	0.46459090967108907
E2_Encoder	P7	8	2	0.21859019994735718	0.4015265107154846	0.21586193144321442	0.9390095691603695	0.8606702554826404	0.9243768718835975	0.5443979266969168	0.5376031860475853
E2_Encoder	P7	8	3	0.29260262846946716	0.3193090558052063	0.27544283866882324	0.5952372857232183	0.5215937113042277	0.8762038668428936	0.9163618229730656	0.8626214435861677
E2_Encoder	P7	8	4	0.33957743644714355	0.25085732340812683	0.23982307314872742	0.23094291470508935	0.3396438572898569	1.3632999865154303	1.3536676220318091	0.9560138404193707
E2_Encoder	P7	8	5	0.37309661507606506	0.244694322347641	0.21705640852451324	0.30399619194348637	0.5853956572747762	1.8095578796693417	1.5247456969843418	0.8870512664210405
E2_Encoder	P7	8	6	0.40355831384658813	0.24249248206615448	0.2115064561367035	0.34805431946143917	0.6747611704624064	2.0401706956291172	1.664209588718273	0.8722186120351654
E2_Encoder	P7	8	7	0.2501400113105774	0.16365806758403778	0.13188086450099945	0.3863074471399031	0.7102139209313953	2.0029301840557934	1.5284306786900772	0.8058317347128588
E2_Encoder	P7	8	9	0.16994448006153107	0.18187378346920013	0.12138953059911728	0.6292593699227416	0.8574648638405524	1.4819847151411443	0.9344088896149826	0.6674383095993287
E2_Encoder	P7	8	10	0.26106834411621094	0.36076587438583374	0.1891423463821411	0.7133011987636033	0.9201397627001009	1.3890861715886986	0.7236503301778544	0.5242800381386854
E2_Encoder	P7	9	1	0.19373731315135956	0.26777756214141846	0.1368824541568756	0.6540734782936688	0.8919722519755602	1.3526611813905487	0.7235009221909459	0.5111797010258289
E2_Encoder	P7	9	2	0.203144371509552	0.24453416466712952	0.19538116455078125	0.7473890080584853	0.6456391650862016	0.8177744336385138	0.8307402435405331	0.7989933219218777
E2_Encoder	P7	9	3	0.34088581800460815	0.24164384603500366	0.21995264291763306	0.30438475175397767	0.5029065653075042	1.5272018333202617	1.4106952177678411	0.9102348209015491
E2_Encoder	P7	9	4	0.4239215850830078	0.3064723014831543	0.2417500764131546	0.37711151556889005	0.7084657657099471	1.7490238334447834	1.3832296851345611	0.7888154173908037
E2_Encoder	P7	9	5	0.4753137230873108	0.36852356791496277	0.2689307630062103	0.4695367414364753	0.8088611260231285	1.800460818382134	1.2897783601101733	0.7297518704916761
E2_Encoder	P7	9	6	0.49496302008628845	0.40336665511131287	0.2887610197067261	0.5160920077430958	0.8253216916063609	1.768229360636297	1.2270796651490656	0.715877269594929
E2_Encoder	P7	9	7	0.34179064631462097	0.35598012804985046	0.21894130110740662	0.6097469521401803	0.8766880069372142	1.5886187223227053	0.9601396802316942	0.6150379862685669
E2_Encoder	P7	9	8	0.21037504076957703	0.18223892152309418	0.1246502473950386	0.531878194701185	0.838720799768317	1.6932041640172923	1.154391383637097	0.6839935528220427
E2_Encoder	P7	9	10	0.15401053428649902	0.17406220734119415	0.09591641277074814	0.6138841131333129	0.884088896778464	1.5113300746904754	0.884801684633413	0.5510467449303007
E2_Encoder	P7	10	1	0.11377879977226257	0.07599269598722458	0.06964776664972305	0.27826878043438474	0.46792361025524487	1.5629782141447126	1.4972333629457015	0.9165060634436737
E2_Encoder	P7	10	2	0.217486172914505	0.1497299075126648	0.12783604860305786	0.3002633373311984	0.5585042722749857	1.6165434030175594	1.4525232568924755	0.853777650214904
E2_Encoder	P7	10	3	0.36650577187538147	0.2762218713760376	0.18887163698673248	0.42231797616909594	0.8120028758209864	1.807213630540428	1.3268528304785645	0.683767856780646
E2_Encoder	P7	10	4	0.49825695157051086	0.39431270956993103	0.26002946496009827	0.47684930849092133	0.8531549929053541	1.8258660236805644	1.2636086524168844	0.6594498697333575
E2_Encoder	P7	10	5	0.54299396276474	0.4844568073749542	0.3070198893547058	0.5473734091592926	0.8771440338261545	1.7486699975803464	1.1208304940681324	0.6337404794006376
E2_Encoder	P7	10	6	0.5625249147415161	0.5441287755966187	0.3483746349811554	0.5912642506377747	0.8765772761352726	1.6566658661362643	1.0338084291254892	0.6402429913749268
E2_Encoder	P7	10	7	0.44133350253105164	0.5235970616340637	0.2934575378894806	0.6627163610488025	0.9042641703555092	1.5098225715558946	0.8428876608927474	0.5604644475537085
E2_Encoder	P7	10	8	0.28929609060287476	0.3737032115459442	0.19707922637462616	0.6837970163671413	0.9167795396324799	1.4353179136509853	0.774133273851482	0.5273682973163227
E2_Encoder	P7	10	9	0.180624321103096	0.17526987195014954	0.09556569904088974	0.545505844684466	0.8847532673041146	1.6955200500018581	1.0305497407704467	0.5452488666624384
E2_Encoder	P9	1	2	0.26453304290771484	0.12565873563289642	0.09727314114570618	0.24309844178793172	0.7017177212472843	2.7638494575651036	2.105170337544462	0.7741056811989828
E2_Encoder	P9	1	3	0.38878002762794495	0.3456847071647644	0.1797904223203659	0.49746572499565783	0.9124617824129095	1.7978819059875777	1.1246665518316954	0.5200994391535869
E2_Encoder	P9	1	4	0.458804726600647	0.5452423095703125	0.26123929023742676	0.5998293748904807	0.9245033752298493	1.542550829716902	0.8414694137771808	0.4791251259340106
E2_Encoder	P9	1	5	0.4815654456615448	0.6940400004386902	0.30184710025787354	0.664005244917237	0.9342515763029925	1.3995927307766105	0.6938583444140913	0.434913117496227
E2_Encoder	P9	1	6	0.525240957736969	0.7583379149436951	0.3324583172798157	0.6669774656763716	0.9303353812285811	1.4001659367876302	0.6926212541752801	0.43840392353915203
E2_Encoder	P9	1	7	0.4951094686985016	0.7162362933158875	0.30353981256484985	0.6534049521353942	0.9321968584595355	1.437804784711507	0.6912655408822456	0.4237984243434272
E2_Encoder	P9	1	8	0.37976309657096863	0.5445877909660339	0.23178976774215698	0.617756125724201	0.9164941513668229	1.4648985360305826	0.6973404524866672	0.42562424569046897
E2_Encoder	P9	1	9	0.2594746947288513	0.33283543586730957	0.16631412506103516	0.5586615581236484	0.8854124428462747	1.4739682688564533	0.7795885496768297	0.49968875648006145
E2_Encoder	P9	1	10	0.16472278535366058	0.13123619556427002	0.12076504528522491	0.2967413367736641	0.38486466277127296	1.166866692797856	1.2551627593699275	0.920211415501472
E2_Encoder	P9	2	1	0.25203603506088257	0.12845824658870697	0.09560227394104004	0.26912607751676443	0.732667591109857	2.5588718454743793	1.9620074362982904	0.7442283892223439
E2_Encoder	P9	2	3	0.19205808639526367	0.26710671186447144	0.1466694325208664	0.6875129809388236	0.895588488141068	1.2390947075470125	0.7190313004665826	0.5491042568607775
E2_Encoder	P9	2	4	0.2572002708911896	0.45742252469062805	0.22062617540359497	0.7881238887146107	0.916347290786371	1.154907224243079	0.5622816040052766	0.48232468559088276
E2_Encoder	P9	2	5	0.30581310391426086	0.6254575848579407	0.2861441373825073	0.8793372884191912	0.9232407302380942	1.0575468892957016	0.48894299360638466	0.45749567086551335
E2_Encoder	P9	2	6	0.3154885768890381	0.6940983533859253	0.3024216592311859	0.9112198058544642	0.9303954925601066	1.043698421948518	0.45453007538489787	0.4357043317505705
E2_Encoder	P9	2	7	0.2971206605434418	0.6639881134033203	0.28244471549987793	0.8907768433470802	0.9310676128538955	1.053782215122871	0.44747888485612763	0.42537616231138026
E2_Encoder	P9	2	8	0.24997903406620026	0.4815393388271332	0.226400226354599	0.8073505814344163	0.9021996789543862	1.1041804772351183	0.5191248438290931	0.47015935791670377
E2_Encoder	P9	2	9	0.24396729469299316	0.27819758653640747	0.2025398313999176	0.5952593368312988	0.6962468556823189	1.1808925982933915	0.8769569058107748	0.7280430931179606
E2_Encoder	P9	2	10	0.3029317259788513	0.11813804507255554	0.11540364474058151	0.08597794208613908	0.2574198989885247	2.84649340444636	2.5642182058523404	0.9768541934963062
E2_Encoder	P9	3	1	0.38987791538238525	0.3553783595561981	0.19174377620220184	0.508092955873192	0.9071165660088251	1.7288701919632967	1.0970783811070284	0.5395482618628056
E2_Encoder	P9	3	2	0.20153918862342834	0.28027763962745667	0.16186286509037018	0.6958052969684994	0.8811806599493699	1.1580856855842583	0.7190698083918253	0.5775090203610866
E2_Encoder	P9	3	4	0.14619599282741547	0.21153485774993896	0.14362061023712158	0.8766717969917308	0.7565863735511172	0.8811349396186352	0.6911201037147158	0.6789453604232895
E2_Encoder	P9	3	5	0.19569340348243713	0.36463621258735657	0.19707994163036346	1.0457621859521586	0.8622880690737834	0.8537260671989418	0.5366812091806556	0.5404837337244683
E2_Encoder	P9	3	6	0.24695853888988495	0.4436097741127014	0.24599111080169678	0.9775990330493557	0.8533413765379525	0.9351997516431221	0.5567022038318385	0.5545213950565513
E2_Encoder	P9	3	7	0.2504180371761322	0.41107508540153503	0.24223750829696655	0.8795028533051217	0.8176212893193655	0.9692895570646898	0.6091783376546057	0.589278010026686
E2_Encoder	P9	3	8	0.27833670377731323	0.24858269095420837	0.20459812879562378	0.4360726346113679	0.5755147909682377	1.332233132569245	1.1196946284107363	0.8230586289425638
E2_Encoder	P9	3	9	0.3291964530944824	0.19104614853858948	0.14981195330619812	0.3314123529754077	0.7127316711327472	2.177381683299325	1.7231253056535076	0.7841663098271648
E2_Encoder	P9	3	10	0.424508273601532	0.2867061495780945	0.18746967613697052	0.41805089895096054	0.8453221214258069	2.044276938631902	1.480638884886919	0.6538739277578927
E2_Encoder	P9	4	1	0.43879613280296326	0.5487504005432129	0.2823524475097656	0.6266653852816835	0.9079931552632282	1.4329363263788701	0.7996279043597874	0.5145371141966593
E2_Encoder	P9	4	2	0.26530635356903076	0.46065884828567505	0.23895695805549622	0.7986614431899612	0.9008768987827509	1.0969195017036046	0.5759280529536306	0.5187286838074765
E2_Encoder	P9	4	3	0.1534314900636673	0.22022369503974915	0.15073798596858978	0.8822898035775415	0.7512631365856817	0.860712554173164	0.6967074548266651	0.6844766905821938
E2_Encoder	P9	4	5	0.13323429226875305	0.1678834706544876	0.12748141586780548	0.6314024857689156	0.6273643389675038	0.8853878105473866	0.7936117340756895	0.7593446535911118
E2_Encoder	P9	4	6	0.15332171320915222	0.23192930221557617	0.14502567052841187	0.8303906325286398	0.8120799634882464	1.023745101148695	0.6610709028333173	0.6253011980073645
E2_Encoder	P9	4	7	0.21553775668144226	0.22076039016246796	0.1648688167333603	0.511467774923706	0.6845989179251585	1.2674639145619637	0.9763425246839702	0.7468224558401332
E2_Encoder	P9	4	8	0.280760794878006	0.185879647731781	0.15462122857570648	0.35727205579942717	0.6467031695294074	1.856728550336662	1.5104439797687574	0.8318351711039418
E2_Encoder	P9	4	9	0.3534933924674988	0.30226272344589233	0.2140248864889145	0.5234783088499407	0.8189087068901926	1.6520431635110673	1.1694905294227496	0.7080756900783594
E2_Encoder	P9	4	10	0.45599398016929626	0.44025975465774536	0.26572802662849426	0.5579482487048508	0.8787599617786617	1.6282331481034307	1.0357385051553998	0.6035710141960835
E2_Encoder	P9	5	1	0.4527398347854614	0.7003536820411682	0.3416561484336853	0.7147733666739363	0.9130654790559827	1.2461100900603663	0.6464445699292382	0.48783372914944145
E2_Encoder	P9	5	2	0.3188409209251404	0.6297053694725037	0.3066123127937317	0.89627524883167	0.9133286122122808	1.001784352391729	0.5063334956032366	0.48691392460346494
E2_Encoder	P9	5	3	0.20335234701633453	0.3719090223312378	0.2039446234703064	1.0158544858608423	0.8645176391884389	0.8663284969801441	0.5467798165843376	0.5483723470646666
E2_Encoder	P9	5	4	0.12622366845607758	0.17390668392181396	0.12217935919761658	0.7998121865827398	0.7405816413816979	0.8851706334534959	0.725812634739364	0.7025570061041859
E2_Encoder	P9	5	6	0.10844355076551437	0.10704535990953445	0.09690969437360764	0.4640449821655832	0.3973982311247238	0.8209419179528257	1.0130616671022596	0.9053142934500606
E2_Encoder	P9	5	7	0.161636620759964	0.1106972023844719	0.09574674069881439	0.31313531425203633	0.5593241411823479	1.6752171957435966	1.4601689769771242	0.8649427323941595
E2_Encoder	P9	5	8	0.2824834883213043	0.23326651751995087	0.18159767985343933	0.4955662163917258	0.7414753263395303	1.5430694051788436	1.2109902926687455	0.7784986966160182
E2_Encoder	P9	5	9	0.3741505444049835	0.405952513217926	0.27616050839424133	0.6392833719810667	0.8353851764291642	1.364609470523514	0.9216608648118644	0.6802778635490084
E2_Encoder	P9	5	10	0.4795536994934082	0.6018003821372986	0.34936314821243286	0.6565733523420129	0.880830886999516	1.3481637302027483	0.7968650631132363	0.5805299540882095
E2_Encoder	P9	6	1	0.450050413608551	0.7799277901649475	0.36869925260543823	0.7581895686563567	0.9144091691547457	1.1795542960109084	0.5770411303248594	0.4727351137564437
E2_Encoder	P9	6	2	0.3408125638961792	0.706062912940979	0.33927175402641296	0.9759333186222368	0.913235511856863	0.9394158301940062	0.48269432886169494	0.4805120730860045
E2_Encoder	P9	6	3	0.24271957576274872	0.45172011852264404	0.2441297173500061	1.0409373390683705	0.8613633558465674	0.8517617890016898	0.5373229258784531	0.5404446411384891
E2_Encoder	P9	6	4	0.15274624526500702	0.24551589787006378	0.1467243880033493	0.8720023362434701	0.8295616735376313	0.9634341802451716	0.6221440101848152	0.5976166483565205
E2_Encoder	P9	6	5	0.10434994846582413	0.10987795889377594	0.09488923102617264	0.5784313911029065	0.4977110208251467	0.8487690061078655	0.9496895420737111	0.8635874927191395
E2_Encoder	P9	6	7	0.144206702709198	0.112795390188694	0.10464206337928772	0.2383556641305654	0.28011081980107966	1.2227126407877602	1.2784804633235136	0.9277157799111587
E2_Encoder	P9	6	8	0.2811265289783478	0.2596573829650879	0.19538743793964386	0.565589126043277	0.7862350705924493	1.417506844855753	1.082682594148099	0.7524817346168609
E2_Encoder	P9	6	9	0.3870563805103302	0.46614453196525574	0.3005792200565338	0.6823969116130245	0.8509861844801802	1.2918929806797022	0.830335558970323	0.6448197918128483
E2_Encoder	P9	6	10	0.4838818311691284	0.6561543941497803	0.36953258514404297	0.6879794928016307	0.8842830863987224	1.2883956911534422	0.7374511783863369	0.5631793194387872
E2_Encoder	P9	7	1	0.39716190099716187	0.7368534207344055	0.32102689146995544	0.7653558344871467	0.926710582609005	1.2012418693530431	0.5389971598439747	0.4356726622100703
E2_Encoder	P9	7	2	0.2957114279270172	0.6780970096588135	0.29438915848731995	0.9732308081093548	0.9288326807129984	0.9536810276885749	0.4360901518734101	0.4341401809682699
E2_Encoder	P9	7	3	0.24446289241313934	0.42358335852622986	0.24253186583518982	0.9526902502807469	0.828937434433824	0.884515751899709	0.5771305399336204	0.572571752296948
E2_Encoder	P9	7	4	0.19045241177082062	0.23182132840156555	0.16752229630947113	0.6522050629662031	0.7130451183470152	1.0381866565499136	0.8215482720421442	0.7226353910770698
E2_Encoder	P9	7	5	0.1482924520969391	0.1084541529417038	0.09476910531520844	0.3238812503509522	0.5347075650400562	1.5829795357184289	1.3673284800504517	0.8738172098043001
E2_Encoder	P9	7	6	0.16288407146930695	0.10529085248708725	0.09669741988182068	0.18016254651675742	0.27559966168110184	1.597353693805	1.546991667574188	0.9183838633434898
E2_Encoder	P9	7	8	0.21538254618644714	0.21714869141578674	0.1602155715227127	0.6008138790884728	0.7876840445421741	1.3630200918434057	0.9918666549734907	0.737815044972751
E2_Encoder	P9	7	9	0.3225683569908142	0.4222545623779297	0.2432226538658142	0.6943786297514094	0.8786966656749965	1.3208671733270247	0.7639191751399159	0.5760095343815921
E2_Encoder	P9	7	10	0.4312480390071869	0.6257951855659485	0.32066836953163147	0.7004489215680648	0.9046232292669234	1.3108353227606169	0.6891200970444993	0.5124174441221205
E2_Encoder	P9	8	1	0.33304455876350403	0.5567072033882141	0.24474819004535675	0.6784040592490502	0.9126651965198079	1.3074864206060215	0.5982400743811802	0.4396353928165073
E2_Encoder	P9	8	2	0.23889516294002533	0.49557289481163025	0.23555432260036469	0.9112937352099263	0.9016171006826165	0.9470123703348019	0.48205857390733725	0.4753172037181333
E2_Encoder	P9	8	3	0.2623213827610016	0.2561856508255005	0.2146637737751007	0.48294802059588465	0.5555500358479812	1.1880043380600742	1.0239503341257798	0.837922705988392
E2_Encoder	P9	8	4	0.26774364709854126	0.18235348165035248	0.1468893438577652	0.354885212123572	0.670886818648579	1.8998851319852832	1.4682672613398042	0.8055198207809007
E2_Encoder	P9	8	5	0.28040754795074463	0.22037425637245178	0.15842580795288086	0.4605784165094953	0.790602183744903	1.7259809010492786	1.2724151748325419	0.7188943507318177
E2_Encoder	P9	8	6	0.28416433930397034	0.24871325492858887	0.17215397953987122	0.5251880533519289	0.8211009966796409	1.6069739799620995	1.1425379776625104	0.6921785474976011
E2_Encoder	P9	8	7	0.22163976728916168	0.20274478197097778	0.13668423891067505	0.5315118461191517	0.8249052089439652	1.615588727130667	1.0931959142647067	0.6741689605123398
E2_Encoder	P9	8	9	0.18309156596660614	0.24245470762252808	0.14086882770061493	0.6682880616404964	0.8447798124027215	1.3008957003232093	0.7551578097285577	0.5810108992394993
E2_Encoder	P9	8	10	0.31792905926704407	0.4339495897293091	0.20093338191509247	0.6292190242294702	0.9120129648239531	1.4330193187128912	0.732640534273493	0.4630339253009354
E2_Encoder	P9	9	1	0.2218327820301056	0.3463866710662842	0.16765810549259186	0.632799829546469	0.8946857688410463	1.2881833906661326	0.6404195096400113	0.4840200836149061
E2_Encoder	P9	9	2	0.22991113364696503	0.29253819584846497	0.2162841260433197	0.6959355556874472	0.6712370571386341	0.9350190056388005	0.7859183412960514	0.7393363639781079
E2_Encoder	P9	9	3	0.3161194920539856	0.19088761508464813	0.1514689326286316	0.3143673546958716	0.6890817815300404	2.1496476500414032	1.6560502990925001	0.7934979572219155
E2_Encoder	P9	9	4	0.33308669924736023	0.2926989495754242	0.18721714615821838	0.516856311593825	0.8550152237021983	1.7309908304201052	1.1379839242010286	0.6396235669099157
E2_Encoder	P9	9	5	0.35159051418304443	0.3979218900203705	0.22755660116672516	0.6173606095186659	0.8872252061965881	1.4893953713667243	0.8835666571774822	0.5718624857634146
E2_Encoder	P9	9	6	0.3888959586620331	0.4565610885620117	0.25135448575019836	0.6269242394452892	0.8900883916080825	1.470384321627622	0.8517939185025661	0.5505385632881382
E2_Encoder	P9	9	7	0.3281131088733673	0.4122188985347748	0.21906627714633942	0.6478731693217914	0.8985029910146698	1.465174477174832	0.7959681374134954	0.5314319113582779
E2_Encoder	P9	9	8	0.21536706387996674	0.23014520108699799	0.12744620442390442	0.5402389775020857	0.8545785962407085	1.6261312715527367	0.9357877672998061	0.5537643358278326
E2_Encoder	P9	9	10	0.19288226962089539	0.2302798330783844	0.12500879168510437	0.5775904617446602	0.8664887989564182	1.391849114022279	0.8375994851239997	0.5428560113753119
E2_Encoder	P9	10	1	0.18040883541107178	0.1384745091199875	0.12571555376052856	0.31602356647281177	0.42609039747715666	1.2545948427491749	1.3028306549528794	0.9078606204091805
E2_Encoder	P9	10	2	0.31123584508895874	0.12755551934242249	0.12507788836956024	0.07017080972349017	0.20072205025522025	2.677381217395089	2.4400029625801363	0.9805760582871287
E2_Encoder	P9	10	3	0.44186627864837646	0.27029597759246826	0.17218957841396332	0.3801281584463291	0.8560720534393936	2.272025394260615	1.6347497383575158	0.6370408466587604
E2_Encoder	P9	10	4	0.4792397618293762	0.4326430857181549	0.24575485289096832	0.5249487834354304	0.8978021728673854	1.7684732778866556	1.1077023478460875	0.5680313889288992
E2_Encoder	P9	10	5	0.49259835481643677	0.5843034386634827	0.3066464066505432	0.6152345723376894	0.905902707226667	1.496930501878903	0.8430522947857209	0.524806780791769
E2_Encoder	P9	10	6	0.5310578942298889	0.6473097205162048	0.3377942442893982	0.6238569160981295	0.9053714994411916	1.480656102146904	0.8204077235336286	0.5218433055817857
E2_Encoder	P9	10	7	0.49063390493392944	0.6179366111755371	0.30751267075538635	0.6324313229722531	0.9121394385028404	1.4937451290639998	0.793987435055139	0.4976443622111772
E2_Encoder	P9	10	8	0.35947391390800476	0.42200326919555664	0.18749353289604187	0.5719883924136314	0.9161235445887572	1.6313465481300926	0.8518273201846317	0.4442940294122632
E2_Encoder	P9	10	9	0.23743227124214172	0.21833156049251556	0.11249448359012604	0.4734101653783626	0.873770353320173	1.772529446098047	1.0874848817392158	0.5152460933103731
E4_Decoder	P7	1	2	0.15031570196151733	0.11043234914541245	0.08568102866411209	0.4124347786486987	0.7364919146557679	1.746843004517688	1.3611564285713804	0.7758689308627411
E4_Decoder	P7	1	3	0.3322972357273102	0.2630109190940857	0.18641777336597443	0.48921068953009356	0.8322429500376306	1.7990933456143126	1.2634351336890277	0.7087833995944787
E4_Decoder	P7	1	4	0.45442602038383484	0.3956313133239746	0.28821083903312683	0.5514665206850292	0.8315399720541008	1.694837533822906	1.1486098422439945	0.7284833867462779
E4_Decoder	P7	1	5	0.5299264192581177	0.49737265706062317	0.3571149706840515	0.603490608299371	0.8436124946551556	1.6301301776672692	1.0654514512114135	0.7180028206506814
E4_Decoder	P7	1	6	0.5649497509002686	0.5624945759773254	0.3943690359592438	0.6375004997027155	0.8541486378475495	1.585686455414747	1.004364797507029	0.7011072689439428
E4_Decoder	P7	1	7	0.4356946051120758	0.566896915435791	0.364037424325943	0.7643726746701722	0.8684214456925288	1.3301419253736657	0.7685605499849016	0.6421580615694412
E4_Decoder	P7	1	8	0.2821267247200012	0.4413306415081024	0.25572192668914795	0.835865237963002	0.8826139824333453	1.1917137995739426	0.6392638493351059	0.5794338816251288
E4_Decoder	P7	1	9	0.17951643466949463	0.2693171501159668	0.16087692975997925	0.7811838487366302	0.8443240907258766	1.1745213920003204	0.6665614669997645	0.5973512258343233
E4_Decoder	P7	1	10	0.10959335416555405	0.07875288277864456	0.07125601917505264	0.34346716103365704	0.4923853464263963	1.445388138187112	1.3916106979041598	0.9048052167859836
E4_Decoder	P7	2	1	0.15317073464393616	0.10789809376001358	0.0816064104437828	0.42560624589793994	0.7519535309975927	1.8038288191595473	1.4195870316728465	0.7563285652227684
E4_Decoder	P7	2	3	0.20930399000644684	0.1439935266971588	0.1115456223487854	0.4565179485713316	0.8025187604849338	1.960518393137383	1.4535652734351474	0.7746572009683707
E4_Decoder	P7	2	4	0.3241610825061798	0.285442054271698	0.21219606697559357	0.5781711836397724	0.8255703643637817	1.6741873594243466	1.1356458435435275	0.7433945482105266
E4_Decoder	P7	2	5	0.40965667366981506	0.39362865686416626	0.292825847864151	0.6415633900361672	0.8337386384043989	1.5765193458009805	1.0407186228089582	0.743913947213451
E4_Decoder	P7	2	6	0.44113168120384216	0.47325101494789124	0.33479899168014526	0.6929718652308943	0.8487845458201208	1.4914425629373946	0.9321304493185595	0.7074448466148759
E4_Decoder	P7	2	7	0.35182926058769226	0.5012004971504211	0.31653064489364624	0.8363805325553907	0.8590562216835983	1.2084728015233517	0.7019730877922506	0.6315449539521277
E4_Decoder	P7	2	8	0.23492154479026794	0.3934846520423889	0.2288319319486618	0.9235086917440801	0.8599178181217988	1.0001441023215576	0.5970284827398059	0.5815523699867471
E4_Decoder	P7	2	9	0.1916452944278717	0.23683598637580872	0.17847377061843872	0.7559652094199084	0.6788594383012587	0.8719568492142475	0.8091899265839233	0.7535753892368304
E4_Decoder	P7	2	10	0.2006574273109436	0.14464162290096283	0.12947876751422882	0.33615848578488333	0.5282913050737685	1.4300700189455247	1.387273063496634	0.8951694879895248
E4_Decoder	P7	3	1	0.319873571395874	0.2629013657569885	0.1828879565000534	0.5055768747829614	0.8421379131715709	1.7517920044618225	1.2167056282680078	0.6956523636667027
E4_Decoder	P7	3	2	0.18670988082885742	0.14276811480522156	0.11197607964277267	0.5078797810024125	0.7967915751403903	1.8124235223014893	1.3077841721422574	0.7843213437085834
E4_Decoder	P7	3	4	0.1431780308485031	0.13426966965198517	0.10340961068868637	0.6044309012107085	0.7839786684370644	1.5306143336565128	1.0663467871754477	0.7701635891166987
E4_Decoder	P7	3	5	0.23897422850131989	0.2684550881385803	0.19069762527942657	0.6933589769357282	0.8208496140643675	1.4233732964574306	0.8901832710950817	0.7103520615000813
E4_Decoder	P7	3	6	0.3052712082862854	0.35641250014305115	0.24695348739624023	0.7206593439859741	0.8248236250910503	1.372985433316684	0.8565109477466715	0.6928867177697808
E4_Decoder	P7	3	7	0.2612784802913666	0.3942480683326721	0.2511656582355499	0.8924510572386494	0.8138107417921119	0.9916220372359681	0.6627260886688634	0.6370751778132057
E4_Decoder	P7	3	8	0.26604360342025757	0.3133358657360077	0.240646094083786	0.6609222912335277	0.6296334688013009	0.9085580943622455	0.8490684677776565	0.768013242015951
E4_Decoder	P7	3	9	0.3255872428417206	0.2466849833726883	0.21963538229465485	0.3491066960441867	0.5132831963597266	1.3799186251417503	1.3198502737794453	0.8903475975383257
E4_Decoder	P7	3	10	0.37715572118759155	0.2765723764896393	0.2224198877811432	0.4244325311622922	0.7305029998018263	1.706240591638679	1.3636782023374638	0.8042013833925865
E4_Decoder	P7	4	1	0.4546927213668823	0.3853909969329834	0.27782493829727173	0.53132578237316	0.8314845983728434	1.746053466891304	1.1798218562068536	0.720891096336595
E4_Decoder	P7	4	2	0.3186471462249756	0.27877193689346313	0.2025415152311325	0.5598946440804913	0.8298776125510985	1.697144749722892	1.1430388215394556	0.7265491551559466
