patient	ref	tgt	L1_atlas	L1_zero	L1_atlas_oracle	alpha_oracle	cos	ratio_atlas	ratio_oracle
P5	4	10	0.4662577509880066	0.534076452255249	0.45006701350212097	0.8161297401262576	0.6300104736817733	0.8730168668158579	0.8427014739212323
P5	5	1	0.5986540913581848	0.7221447229385376	0.5727832317352295	0.8152348022294259	0.6460628665671687	0.8289946216350553	0.793169587121638
P5	5	2	0.49681198596954346	0.5944455862045288	0.4755343198776245	0.8092488912656312	0.6177429442686896	0.8357568758170695	0.7999627399268957
P5	5	3	0.29427024722099304	0.34938958287239075	0.2814895212650299	0.7622671062032024	0.5797545997049226	0.8422410445146866	0.8056608870558104
P5	5	4	0.1372784972190857	0.15827630460262299	0.13129760324954987	0.7632567317189426	0.5432860742547012	0.8673344854982841	0.8295468079014904
P5	5	6	0.11309650540351868	0.09039998054504395	0.08910813927650452	0.15749320636535077	0.1300189481926863	1.251067806891459	0.9857097174053512
P5	5	7	0.2009214609861374	0.17754875123500824	0.17431971430778503	0.2648345122900978	0.1596513564523185	1.131641082173495	0.9818132377459013
P5	5	8	0.30594027042388916	0.3005422353744507	0.28906360268592834	0.6975908237663068	0.4537681205707447	1.0179609865572237	0.9618069231626599
P5	5	9	0.4485352635383606	0.4926780164241791	0.4352361261844635	0.8352547646532105	0.5908707496050369	0.910402430361713	0.8834088627363068
P5	5	10	0.5567996501922607	0.656531035900116	0.5343223214149475	0.8068681158901683	0.6465582236928967	0.8480934178974164	0.8138569118554798
P5	6	1	0.6345036625862122	0.759560227394104	0.5954446196556091	0.7710657178685296	0.6406362820062691	0.835356617819583	0.7839333843195793
P5	6	2	0.5440081357955933	0.6393024325370789	0.5082122683525085	0.7482982086969415	0.610618008912216	0.8509401937306743	0.7949481223396295
P5	6	3	0.3579544126987457	0.4061186611652374	0.3290826082229614	0.6676623822077827	0.5565521402100047	0.8814035082054623	0.8103114672907573
P5	6	4	0.2216312140226364	0.2288379669189453	0.19628673791885376	0.5670447065271307	0.4681221283995246	0.9685071800220042	0.8577542466472741
P5	6	5	0.10366281867027283	0.08889640122652054	0.0857180505990982	0.3768587773158084	0.29098901868596333	1.1661081578108587	0.9642465770990724
P5	6	7	0.13555774092674255	0.13066424429416656	0.12721221148967743	0.6644391873846238	0.3899743300666562	1.0374509236173224	0.973580891825942
P5	6	8	0.2790668308734894	0.29078903794288635	0.2669221758842468	0.7736484831392033	0.5719292651633817	0.9596882772737144	0.917923790293198
P5	6	9	0.4480392038822174	0.5078933835029602	0.42992523312568665	0.8037182234481173	0.6299074183143774	0.8821520784383403	0.8464871705169218
P5	6	10	0.5791974663734436	0.68690425157547	0.5472394824028015	0.7791651781132127	0.6522619660623061	0.8431997109422569	0.7966750549988064
P5	7	1	0.596204936504364	0.7092345952987671	0.5514769554138184	0.7415568530644975	0.6195427741878262	0.8406314926772728	0.777566349793621
P5	7	2	0.5048545598983765	0.5791321396827698	0.4592409133911133	0.6802129849155878	0.5689329943691559	0.8717432953641975	0.7929812247040389
P5	7	3	0.36193281412124634	0.375280499458313	0.32181933522224426	0.5740855196021235	0.4638307147018056	0.9644327766661658	0.8575434526621138
P5	7	4	0.2615625560283661	0.23911310732364655	0.2264893800020218	0.34798224245715825	0.2600854436703598	1.0938863157941967	0.9472060420989881
P5	7	5	0.18711376190185547	0.16303522884845734	0.16044709086418152	0.30325257657801785	0.1934929377154052	1.1476891419325044	0.984125283826347
P5	7	6	0.12190666049718857	0.1165512427687645	0.11265221983194351	0.6120539271908461	0.4062271346795251	1.0459490401063258	0.9665467064597795
P5	7	8	0.17196211218833923	0.183127760887146	0.16144676506519318	0.7513535878448198	0.5935327653488754	0.9390280935849606	0.8816072685161377
P5	7	9	0.36850711703300476	0.4296577572822571	0.35346493124961853	0.8153921077132326	0.6424114262063103	0.8576759311037404	0.8226662390210615
P5	7	10	0.5254346132278442	0.6240639686584473	0.4907751679420471	0.7610906002369682	0.6402796593246611	0.8419563371962863	0.7864180478117787
P5	8	1	0.43824532628059387	0.5256022810935974	0.39958077669143677	0.7203222437136542	0.6109581052840598	0.8337964693927055	0.760234099174849
P5	8	2	0.38993021845817566	0.41979271173477173	0.34842586517333984	0.6083503639210616	0.4971360129620342	0.9288637166824768	0.8299950319134601
P5	8	3	0.30863919854164124	0.2844003736972809	0.27270635962486267	0.3350034193352846	0.2384917294164946	1.085227823470304	0.9588818610876177
P5	8	4	0.29659324884414673	0.2668655216693878	0.2624938488006592	0.3473853934226996	0.21990427269665105	1.1113959082791809	0.9836184425721934
P5	8	5	0.289591521024704	0.2841504216194153	0.26858359575271606	0.6441215809297319	0.4589463191705162	1.0191486585671035	0.945216249273953
P5	8	6	0.2692185342311859	0.2747516334056854	0.24973954260349274	0.6924462324462201	0.5698367929467938	0.979861451209902	0.908964723913903
P5	8	7	0.16898463666439056	0.17099249362945557	0.15105722844600677	0.6594789513801487	0.5854577267790819	0.9882576309494844	0.8834143841036148
P5	8	9	0.19125647842884064	0.23020042479038239	0.18546991050243378	0.8501399936053085	0.6752827451826597	0.8308259144308547	0.8056888282083768
P5	8	10	0.352806955575943	0.42663463950157166	0.32405194640159607	0.7307025090899535	0.6474736474139148	0.8269533762849637	0.7595537642704755
P5	9	1	0.29333436489105225	0.28723785281181335	0.24676920473575592	0.513385110898252	0.45708415790333273	1.0212246123536965	0.8591110200835165
P5	9	2	0.2811458706855774	0.2526150941848755	0.24625365436077118	0.2168337599614332	0.1585438166601995	1.112941693340865	0.9748176574933851
P5	9	3	0.2969794273376465	0.2773832082748413	0.2658935785293579	0.47582542043969933	0.3031699903860076	1.070646738801105	0.9585784957317999
P5	9	4	0.3751923739910126	0.3820163309574127	0.3546309173107147	0.7419485396017222	0.5299531039647067	0.9821370019724082	0.9283135001635547
P5	9	5	0.42901644110679626	0.47679632902145386	0.4123604893684387	0.8150928304538626	0.6201457310928573	0.8997897319958021	0.864856678353084
P5	9	6	0.4336976110935211	0.49131110310554504	0.40793266892433167	0.7727980301867429	0.6520602957897065	0.8827352126832615	0.8302940160436355
P5	9	7	0.33646565675735474	0.3977251350879669	0.3133296072483063	0.7694343159596343	0.6910200949419354	0.8459753409422739	0.7878043895289785
P5	9	8	0.1848510056734085	0.21326282620429993	0.17053236067295074	0.7398862468959457	0.6715965983349087	0.8667755602953809	0.7996347216630498
P5	9	10	0.18305519223213196	0.18257957696914673	0.1517796367406845	0.5327754759038454	0.5191928074770935	1.0026049751614092	0.8313067609217489
P5	10	1	0.10927218943834305	0.09613966196775436	0.09264940023422241	0.35965970745474457	0.2631947529246207	1.1365984360855501	0.963695922555848
P5	10	2	0.17890222370624542	0.16429384052753448	0.15841710567474365	0.48006659089407766	0.34530206270583486	1.0889161951038735	0.9642303397746312
P5	10	3	0.3207719624042511	0.3387919068336487	0.300607293844223	0.7507384461209106	0.6244310436468173	0.9468111720914112	0.8872918383845136
P5	10	4	0.4618309736251831	0.5258782505989075	0.4394599199295044	0.787035080582265	0.6473715098741483	0.8782089259238564	0.835668559080008
P5	10	5	0.5403745174407959	0.6389652490615845	0.5089768767356873	0.7809669009230256	0.6706795833354136	0.8457025139229657	0.796564253663553
P5	10	6	0.573937714099884	0.6709990501403809	0.527525007724762	0.7371183663842129	0.6699996118655209	0.8553480276608582	0.7861784716601277
P5	10	7	0.5029861330986023	0.5881553888320923	0.4497550129890442	0.7003719182626479	0.6631137592215356	0.8551925947620549	0.7646873964414889
P5	10	8	0.35345542430877686	0.40590882301330566	0.30893608927726746	0.6576709967913178	0.6480314559229806	0.8707754162249156	0.7610972508157098
P5	10	9	0.18964703381061554	0.1709156036376953	0.1484130471944809	0.4359308467565288	0.4665950852447497	1.1095946173096451	0.8683411229619793
P6	1	2	0.18579772114753723	0.10197580605745316	0.09187939763069153	0.21103421732187597	0.4241455645031544	1.8219784508774446	0.9009921194339635
P6	1	3	0.46839967370033264	0.27340635657310486	0.23728147149085999	0.2627638608942217	0.5308768585626575	1.7131996474818223	0.8678710856066523
P6	1	4	0.6794863939285278	0.4570994973182678	0.38801372051239014	0.3238477627825151	0.5695060218590713	1.4865174823314609	0.8488605277161902
P6	1	5	0.8238809704780579	0.6109047532081604	0.5111459493637085	0.3683672578443475	0.5902581356544683	1.3486242595944047	0.8367031794718088
P6	1	6	0.853533923625946	0.7224673628807068	0.5839205980300903	0.4328803551736202	0.6358884900592082	1.1814151994667763	0.8082311091560088
P6	1	7	0.7210659980773926	0.7335290312767029	0.5631756782531738	0.5334768981849992	0.6836243497126435	0.9830094888301578	0.7677619483893772
P6	1	8	0.5020269751548767	0.5869240760803223	0.42392656207084656	0.6032619286440642	0.7240583277811968	0.8553524989255559	0.7222851802263279
P6	1	9	0.2787455916404724	0.32333070039749146	0.23035183548927307	0.5865336915101272	0.7322588651433117	0.862106788182478	0.7124341586063018
P6	1	10	0.09706949442625046	0.10509415715932846	0.08835745602846146	0.6170655565052466	0.6057892645008495	0.9236431125194507	0.8407456552937262
P6	2	1	0.1845128834247589	0.09813189506530762	0.08899566531181335	0.20532590414803129	0.40164452020330565	1.8802539510927003	0.906898468154375
P6	2	3	0.26268577575683594	0.17066320776939392	0.14825813472270966	0.28834733442534843	0.5251463439701384	1.5392056623697483	0.8687176144200994
P6	2	4	0.4725061357021332	0.3593706786632538	0.3021082878112793	0.365724990643554	0.5779064697698305	1.3148154920699369	0.8406592572744871
P6	2	5	0.6172370314598083	0.5097753405570984	0.41736412048339844	0.411868370202199	0.6084903764052161	1.2108020579914134	0.8187216745856909
P6	2	6	0.6609712243080139	0.6276407241821289	0.4974607825279236	0.48814284393078733	0.6544042921091981	1.0531044255761408	0.7925884401082463
P6	2	7	0.543215274810791	0.647035539150238	0.47302180528640747	0.6321509267056421	0.7175440353243938	0.8395447265913774	0.7310600062364958
P6	2	8	0.34240487217903137	0.4952673614025116	0.3247140944004059	0.7629195710716115	0.7751263472449186	0.6913535978009937	0.6556339458365915
P6	2	9	0.18198898434638977	0.2533164918422699	0.17013557255268097	0.7495473164625422	0.7462529824355847	0.7184253303954133	0.6716324362277116
P6	2	10	0.18058374524116516	0.10228601843118668	0.09787015616893768	0.13496030761873049	0.23995595042208814	1.765478293229818	0.9568282906111965
P6	3	1	0.45940685272216797	0.27908721566200256	0.24328729510307312	0.2747077860185991	0.5134687445234776	1.6461049698476595	0.8717249714430271
P6	3	2	0.26341354846954346	0.16828571259975433	0.14802876114845276	0.29164165521864	0.5182952552378017	1.5652757705940152	0.879627621748971
P6	3	4	0.19766812026500702	0.17114946246147156	0.14798250794410706	0.4226474407692675	0.5289246013349006	1.1549444410875975	0.864639045988358
P6	3	5	0.34064948558807373	0.3288358151912689	0.26802685856819153	0.49488714877935774	0.606972257476338	1.035925741208978	0.8150780608015353
P6	3	6	0.3984657824039459	0.44620686769485474	0.345016211271286	0.6008781689209477	0.6768368635227804	0.8930068343915377	0.773220307104799
P6	3	7	0.32370996475219727	0.46549442410469055	0.3169938921928406	0.8403938547596274	0.7583652205655358	0.6954110468128707	0.6809832208034098
P6	3	8	0.22595366835594177	0.33379602432250977	0.22554010152816772	0.9694663010232933	0.7248406585485343	0.6769213887869078	0.6756824080991856
P6	3	9	0.2845788598060608	0.16144347190856934	0.15456661581993103	0.12360369926425172	0.2147023084931088	1.7627151871908888	0.9574039383114055
P6	3	10	0.42937538027763367	0.207606241106987	0.19028061628341675	0.1912665204848262	0.40839392220063114	2.0682200014226018	0.9165457419238099
P6	4	1	0.6521058082580566	0.46867796778678894	0.39799585938453674	0.3520095993600664	0.5759540494954607	1.3913728681069828	0.8491883270382214
P6	4	2	0.46916595101356506	0.3648209571838379	0.30501824617385864	0.37971923333515467	0.5861843319244893	1.2860169948437101	0.8360765470503277
P6	4	3	0.20406024158000946	0.17448832094669342	0.15340657532215118	0.4262380836527202	0.538359212710786	1.169477936820484	0.8791796178095911
P6	4	5	0.14136569201946259	0.14256012439727783	0.11850707232952118	0.5313992251277536	0.5762150795040781	0.991621553482328	0.8312778403536807
P6	4	6	0.21045133471488953	0.27110689878463745	0.19928720593452454	0.7521404874839227	0.7142245170105144	0.7762669841982456	0.7350871808423982
P6	4	7	0.20414182543754578	0.29814255237579346	0.2042883336544037	1.0104240022740218	0.7333636342241512	0.68471214125864	0.6852035445007819
P6	4	8	0.26751354336738586	0.19413606822490692	0.18840546905994415	0.17127299386945116	0.2054809327755009	1.3779693068547727	0.9704815327859434
P6	4	9	0.43238675594329834	0.19615814089775085	0.18524418771266937	0.15172326972886593	0.3304397092227912	2.204276376011759	0.9443614568575541
P6	4	10	0.6095834374427795	0.36924058198928833	0.32329580187797546	0.283504782355884	0.5174358947986962	1.6509112680915001	0.875569527423598
P6	5	1	0.7796029448509216	0.6130185723304749	0.5074602961540222	0.39556018076593846	0.6040177737257085	1.2717444136923182	0.8278057453053042
P6	5	2	0.6069948673248291	0.5194928646087646	0.4213700592517853	0.4296571713491091	0.6179962937413123	1.168437352420544	0.8111180883478031
P6	5	3	0.34302762150764465	0.32737329602241516	0.2702823877334595	0.49441564724641623	0.6041474768209151	1.047817967059102	0.8256091471643836
P6	5	4	0.15027466416358948	0.14568491280078888	0.12377863377332687	0.5064042371887704	0.5748120340432369	1.031504644335249	0.8496324800810576
P6	5	6	0.09314151108264923	0.11628322303295135	0.09191682934761047	0.9029678001045685	0.6726878830809077	0.800988385540841	0.7904564987983165
P6	5	7	0.1680639088153839	0.15855184197425842	0.14741572737693787	0.3877601170241962	0.31605356157956804	1.059993417438	0.9297635747484501
P6	5	8	0.3523476719856262	0.15692678093910217	0.15611767768859863	0.03359549583329784	0.06784641331230028	2.245299813563117	0.9948440715748988
P6	5	9	0.5577656626701355	0.30753856897354126	0.28255051374435425	0.23911814085694724	0.43987238467262896	1.8136445927148808	0.9187482229868318
P6	5	10	0.7491579055786133	0.5166080594062805	0.4406715929508209	0.34202197556785313	0.5646256572547339	1.4501475382315834	0.8530095203262398
P6	6	1	0.7923827767372131	0.7580941319465637	0.595670223236084	0.4912191215733967	0.6628420067712703	1.0452300622649673	0.785747043980643
P6	6	2	0.6474965214729309	0.635454535484314	0.49792012572288513	0.5083485142090991	0.6633483330510854	1.018950192840215	0.7835653031312358
P6	6	3	0.39587894082069397	0.45817020535469055	0.35460782051086426	0.6280669622939934	0.6826887783901711	0.8640433973968821	0.7739652565062499
P6	6	4	0.21305489540100098	0.27536121010780334	0.20298340916633606	0.7443309284111101	0.7207948400571978	0.7737287881528063	0.7371532435046624
P6	6	5	0.10027924925088882	0.12121015042066574	0.09762245416641235	0.847832487461209	0.6825818642373589	0.8273172576955379	0.8053983418683077
P6	6	7	0.13976223766803741	0.05887019634246826	0.05889713391661644	-0.010409312008627894	-0.022547815749725968	2.3740745971865325	1.0004575757483714
P6	6	8	0.3609495162963867	0.17467515170574188	0.16694806516170502	0.17522439647942695	0.3533992932791236	2.0664044815283344	0.9557631038611952
P6	6	9	0.5807914733886719	0.4138694405555725	0.35861241817474365	0.35520964921930637	0.5565525878099498	1.4033205075712418	0.8664868266024846
P6	6	10	0.7676263451576233	0.6287025809288025	0.5146968960762024	0.42612382037652136	0.6238411877871459	1.2209689739520144	0.8186651553359685
P6	7	1	0.687643826007843	0.7528709769248962	0.5615746974945068	0.5730618967261789	0.7017377822639964	0.9133621126112821	0.7459109392000478
P6	7	2	0.5288210511207581	0.6512753963470459	0.46712473034858704	0.6533340145374431	0.727904353702618	0.8119776274167196	0.7172460881658574
P6	7	3	0.32463058829307556	0.47145459055900574	0.31996822357177734	0.8525525953252765	0.762577818396483	0.688572335053859	0.6786830163057478
P6	7	4	0.2056400179862976	0.3020637035369873	0.20579323172569275	1.0204303983884684	0.7519025185189251	0.6807836081540901	0.6812908314238875
P6	7	5	0.1647803783416748	0.15721866488456726	0.14358510076999664	0.477061226469587	0.387449218629631	1.0480967922139492	0.9132827891358789
P6	7	6	0.13869908452033997	0.06391841918230057	0.0639178678393364	-0.012106179180953695	-0.02284634167308403	2.169939217751284	0.9999913742709656
P6	7	8	0.21968083083629608	0.15879864990711212	0.14371907711029053	0.3542529277093769	0.5009563438451996	1.3833923082141848	0.9050396662336723
P6	7	9	0.4487033784389496	0.4204922616481781	0.34259501099586487	0.5030796802488716	0.6335798980220849	1.0670906919432812	0.8147474810904151
P6	7	10	0.6352899670600891	0.6463527083396912	0.49603700637817383	0.5425341607133244	0.681692907034806	0.9828843584364034	0.7674401297897574
P6	8	1	0.4959164261817932	0.5976355075836182	0.430206835269928	0.6330822878004683	0.7270832858322291	0.8297974599717154	0.7198481847394845
P6	8	2	0.34308770298957825	0.5079492926597595	0.3289613425731659	0.7858135716582809	0.78104604302652	0.6754369145649922	0.6476263424851634
P6	8	3	0.22809664905071259	0.341137558221817	0.22799044847488403	0.9792442670215892	0.7423275713287226	0.6686354039692043	0.6683240909130221
P6	8	4	0.2706167697906494	0.19776535034179688	0.19144301116466522	0.19677068800562622	0.22959322060111786	1.3683730204656366	0.9680311077435719
P6	8	5	0.3590262532234192	0.1556989699602127	0.15492123365402222	0.02870405990915583	0.05623051669443551	2.3058999896734367	0.9950048718601721
P6	8	6	0.36512669920921326	0.17559747397899628	0.16826938092708588	0.16911083123798135	0.3278603362719397	2.079339132480272	0.9582676624790916
P6	8	7	0.21516409516334534	0.15674254298210144	0.14265350997447968	0.36007361215921474	0.494826360563483	1.3727230085064723	0.9101135356134257
P6	8	9	0.23031114041805267	0.25471043586730957	0.19827421009540558	0.6077512744388731	0.6752701734243372	0.904207711921283	0.7784298645647003
P6	8	10	0.42772728204727173	0.49027660489082336	0.35861486196517944	0.6083029140525724	0.7188235497560839	0.8724203394174186	0.7314541595249832
P6	9	1	0.2845255732536316	0.3352779150009155	0.24089600145816803	0.6089383572506291	0.7297158095354881	0.8486260517721683	0.7184964791298891
P6	9	2	0.18995888531208038	0.26102814078330994	0.1804504245519638	0.7633675089433009	0.7479878469082218	0.7277333575684201	0.6913064009514707
P6	9	3	0.29060137271881104	0.16124780476093292	0.1555258184671402	0.11937180160917078	0.20549671511507456	1.8022035906142013	0.9645143305840587
P6	9	4	0.44482988119125366	0.19305911660194397	0.1840451955795288	0.14313072043747588	0.31062707991458016	2.3041122792891437	0.953310047300173
P6	9	5	0.5704163312911987	0.2999810576438904	0.27685606479644775	0.22924700891594155	0.42976367428357487	1.9015078344324792	0.922911823069527
P6	9	6	0.5956866145133972	0.4025474488735199	0.3509136438369751	0.3378128784251446	0.5438075266171637	1.4797922982255975	0.8717323754478243
P6	9	7	0.4482888877391815	0.4100850522518158	0.3329506516456604	0.4899886975624192	0.636523755600076	1.0931607608655445	0.8119063345942431
P6	9	8	0.2247466742992401	0.2511245608329773	0.19470000267028809	0.6114000887075998	0.6770159926709065	0.894960945093375	0.7753124665483552
P6	9	10	0.20908471941947937	0.2131180614233017	0.161135733127594	0.5338590201301442	0.6919205057627651	0.9810746119925933	0.75608670636104
P6	10	1	0.0961802527308464	0.09762067347764969	0.08329498022794724	0.5689355129302319	0.6027213018300939	0.985244716149873	0.8532514400960127
P6	10	2	0.18452778458595276	0.09645397961139679	0.09326102584600449	0.11588146704835126	0.2190200259093639	1.913117378146514	0.966896609364835
P6	10	3	0.4369012415409088	0.19961167871952057	0.181278795003891	0.18526086593363714	0.4320125968889588	2.1887559101930596	0.9081572589678504
P6	10	4	0.6390442252159119	0.3572970926761627	0.31494322419166565	0.2585547753757827	0.5027617283292544	1.7885514276913288	0.8814603607119619
P6	10	5	0.7791520953178406	0.5043127536773682	0.4343837797641754	0.3162798573718985	0.5496856624660976	1.5449779717772112	0.861338081570847
P6	10	6	0.8013246655464172	0.620250940322876	0.5107679963111877	0.3993317824674394	0.6172917243256784	1.2919362365323979	0.8234860491228017
P6	10	7	0.6570121645927429	0.6290302872657776	0.48893600702285767	0.5071488120327129	0.6740096201762168	1.0444841494812513	0.777285318244577
P6	10	8	0.428221195936203	0.48032277822494507	0.35142257809638977	0.5842641049377154	0.7168233927504153	0.8915279794114994	0.731638377415887
P6	10	9	0.20509551465511322	0.21051710844039917	0.1564297080039978	0.5260047789716775	0.7072396510290092	0.9742463031843281	0.7430736112750932
P7	1	2	0.13057558238506317	0.11043234914541245	0.08481298387050629	0.5031593208592906	0.7339412087986341	1.182403375419706	0.7680085095249427
P7	1	3	0.3585324287414551	0.2630109190940857	0.21222221851348877	0.4847894125182633	0.7424999479604254	1.3631845779497804	0.8068950872627896
P7	1	4	0.5306967496871948	0.3956313133239746	0.3223230838775635	0.5235814539831315	0.7519547994633983	1.3413921795735562	0.8147056944747433
P7	1	5	0.6201905608177185	0.49737265706062317	0.40360453724861145	0.5761997295863924	0.7695472405389995	1.2469333647790886	0.8114731107934978
P7	1	6	0.6572664380073547	0.5624945759773254	0.4507916569709778	0.6208838881321785	0.7823967999728811	1.1684849349264652	0.8014151179817768
P7	1	7	0.5636127591133118	0.566896915435791	0.4343191683292389	0.7056137100551928	0.8008174900617262	0.9942067839265722	0.7661342944428696
P7	1	8	0.41043785214424133	0.4413306415081024	0.3191552758216858	0.707525997757928	0.8102045442559197	0.930000805613009	0.7231659119137469
P7	1	9	0.25463199615478516	0.2693171501159668	0.20192520320415497	0.6591341997280548	0.7650154419708843	0.9454726371682669	0.7497673397969897
P7	1	10	0.0996541678905487	0.07875288277864456	0.07176844030618668	0.421790642682681	0.504467939920316	1.2654034287310172	0.9113119135957286
P7	2	1	0.13343365490436554	0.10789809376001358	0.08569522202014923	0.49509028543195055	0.7077365713557333	1.236663691215417	0.794223688610775
P7	2	3	0.21123744547367096	0.1439935266971588	0.1243801862001419	0.466063716200691	0.6841452706434733	1.4669926511206073	0.8637901234389038
P7	2	4	0.3838053047657013	0.285442054271698	0.24695296585559845	0.5482863008533305	0.7138289295249727	1.3445997148001754	0.8651597133635266
P7	2	5	0.49025285243988037	0.39362865686416626	0.3344167470932007	0.6060806606167605	0.7428699061675539	1.24547042978392	0.8495741894335745
P7	2	6	0.5443706512451172	0.47325101494789124	0.39433082938194275	0.6570888043174055	0.7559051032593841	1.1502788880549084	0.8332382117032792
P7	2	7	0.4735904932022095	0.5012004971504211	0.3880918622016907	0.7540706335433658	0.7695729250050019	0.9449122574594627	0.7743245755105783
P7	2	8	0.33572447299957275	0.3934846520423889	0.2938346266746521	0.7732077570975647	0.7657243786753258	0.8532085591064075	0.7467499053635215
P7	2	9	0.21855702996253967	0.23683598637580872	0.1964958757162094	0.6932817561812944	0.6439189755046338	0.9228201900691553	0.8296706878168926
P7	2	10	0.1505669802427292	0.14464162290096283	0.12309147417545319	0.5348204115031016	0.5696777934474694	1.0409657830362113	0.8510100461174638
P7	3	1	0.36330103874206543	0.2629013657569885	0.21415084600448608	0.4770265468588085	0.7140676171237251	1.3818910285840083	0.8145672632314709
P7	3	2	0.2152387797832489	0.14276811480522156	0.12371697276830673	0.45674908295594274	0.6633923725086737	1.5076109961730533	0.8665588456995017
P7	3	4	0.16016681492328644	0.13426966965198517	0.12183507531881332	0.6294592330714999	0.6606976823414122	1.1928741266618466	0.9073908920354002
P7	3	5	0.27728962898254395	0.2684550881385803	0.22687339782714844	0.7250933548876007	0.7218757865845111	1.0329088224969798	0.8451074606193837
P7	3	6	0.34242409467697144	0.35641250014305115	0.2888936400413513	0.762890868493363	0.7363029990272701	0.9607522029657622	0.8105597865546237
P7	3	7	0.3207841217517853	0.3942480683326721	0.30800238251686096	0.8940298148653109	0.7327874666892551	0.8136606048786093	0.7812400548199114
P7	3	8	0.27695152163505554	0.3133358657360077	0.2657841742038727	0.8325663915397506	0.6010175205200851	0.8838806913613689	0.848240508885126
P7	3	9	0.2839275002479553	0.2466849833726883	0.22777804732322693	0.39163477456514345	0.38348677281942734	1.1509719658087236	0.9233559506097012
P7	3	10	0.3375561237335205	0.2765723764896393	0.2289973795413971	0.4850296783372932	0.6627134267612077	1.2204983303752526	0.8279835551471844
P7	4	1	0.52862149477005	0.3853909969329834	0.3206624984741211	0.5087707551248861	0.7215953919642395	1.3716498282962573	0.8320446015242071
P7	4	2	0.3936408758163452	0.27877193689346313	0.23956230282783508	0.5137912623530768	0.6958612621424394	1.4120534520186692	0.8593487045268383
P7	4	3	0.1657990962266922	0.13662996888160706	0.12299361824989319	0.6074468440316804	0.637858035947274	1.2134899655167224	0.9001950249763281
P7	4	5	0.12187361717224121	0.11955315619707108	0.10317505896091461	0.7373397266890848	0.6675541694794144	1.0194094497291657	0.863005731030983
P7	4	6	0.19592131674289703	0.22491981089115143	0.17796523869037628	0.8279609263959293	0.7155187343329229	0.8710718543050525	0.7912386107086915
P7	4	7	0.22577011585235596	0.2637025713920593	0.21917390823364258	0.8803546598225485	0.6401261619525944	0.8561543964495236	0.8311405803767691
P7	4	8	0.2688758671283722	0.24835869669914246	0.23280881345272064	0.42176368185443264	0.3518199833403616	1.0826110408128122	0.9373894151761527
P7	4	9	0.3683103322982788	0.30363690853118896	0.2672336995601654	0.44220703810070777	0.5504696177611577	1.2129959235849839	0.8801094071629164
P7	4	10	0.4870491921901703	0.38846904039382935	0.3172476589679718	0.5138146794375115	0.6979491446374702	1.2537657870918117	0.8166613706110185
P7	5	1	0.6234027743339539	0.4737871289253235	0.3885609209537506	0.5473789552080194	0.7407479412363871	1.3157866397679456	0.8201170889447993
P7	5	2	0.5076444745063782	0.3774005174636841	0.32084935903549194	0.5557694758666253	0.7157111156848265	1.3451080510381839	0.8501561184699916
P7	5	3	0.27970975637435913	0.260765939950943	0.21964296698570251	0.6864379284469824	0.6979137878019901	1.0726468204665838	0.8422992934852734
P7	5	4	0.13083530962467194	0.11580222845077515	0.10467817634344101	0.6719743668899084	0.6211797914412562	1.1298168556426962	0.9039392224471507
P7	5	6	0.09200883656740189	0.08929811418056488	0.08047574013471603	0.6752630378501208	0.568280888880142	1.0303558749444115	0.9012031314792427
P7	5	7	0.17018026113510132	0.15789218246936798	0.14758600294589996	0.4228235332561678	0.33208145328452865	1.0778257572575975	0.9347264737095677
P7	5	8	0.28976771235466003	0.23877571523189545	0.22614309191703796	0.39546818375082926	0.4328438055874525	1.2135560438935002	0.9470941871011093
P7	5	9	0.4482280910015106	0.3607138395309448	0.31348344683647156	0.5043323781992797	0.6342719159791421	1.2426140665530472	0.8690640959163379
P7	5	10	0.5935048460960388	0.4712889790534973	0.38528794050216675	0.5446109565248831	0.7196205798527792	1.2593225652931477	0.8175195211989704
P7	6	1	0.6584644913673401	0.5488995909690857	0.43717196583747864	0.5925244543694499	0.7595647229724818	1.1996082748118229	0.7964516152501567
P7	6	2	0.5543174743652344	0.46350526809692383	0.37799081206321716	0.6104490420502118	0.7344260497519005	1.195924863251653	0.815504888682679
P7	6	3	0.3492707312107086	0.3460705578327179	0.2821710407733917	0.7123117628697926	0.7106975104117641	1.0092471702823607	0.815356968071772
P7	6	4	0.19935935735702515	0.22439415752887726	0.17778924107551575	0.7967701704308174	0.700312226272723	0.8884338146431893	0.7923077990684141
P7	6	5	0.09659437835216522	0.09564349800348282	0.08512690663337708	0.7052839492735171	0.6091403770559104	1.0099419235863558	0.8900438441751389
P7	6	7	0.13513891398906708	0.09158173948526382	0.09183266758918762	0.2090981169357444	0.2316185498480272	1.4756098186015776	1.0027399359887041
P7	6	8	0.30750536918640137	0.2387174367904663	0.22514690458774567	0.46979741843020706	0.5355563229681201	1.28815629608286	0.9431523210655444
P7	6	9	0.48286890983581543	0.3933442234992981	0.33617737889289856	0.5535903669965376	0.6789412675933025	1.2275988332562282	0.8546645884415751
P7	6	10	0.6269107460975647	0.5273525714874268	0.42710167169570923	0.5872215547152959	0.738409895918797	1.1887886396937986	0.8098977700839604
P7	7	1	0.5807358026504517	0.5455803871154785	0.4262022376060486	0.6641693866018927	0.7731964127568243	1.064436728968287	0.7811905406999865
