pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
09_to_04	pair	0.735678	0.525287	1.400526	0.14945438504219055	0.7920033931732178
09_to_05	pair	1.054693	0.737217	1.430642	0.04291247949004173	0.6383877396583557
09_to_06	pair	1.269133	0.911451	1.392431	-0.05186866968870163	0.5248292684555054
09_to_07	pair	1.247890	0.798695	1.562411	-0.2802862823009491	0.5527967214584351
09_to_08	pair	0.724794	0.394730	1.836177	-0.2895478904247284	0.7157313823699951
09_to_09	identity	0.028969	0.000000	2896852.977574	nan	nan
09_to_10	pair	0.686743	0.391729	1.753109	-0.41131338477134705	0.6302874088287354
10_to_01	pair	0.304074	0.178592	1.702619	-0.2350059151649475	0.8465942740440369
10_to_02	pair	0.321544	0.224937	1.429487	-0.022746684029698372	0.8790821433067322
10_to_03	pair	0.649695	0.501813	1.294694	0.22589613497257233	0.6271011829376221
10_to_04	pair	1.187062	0.866070	1.370631	0.10457120090723038	0.5578163266181946
10_to_05	pair	1.565562	1.148449	1.363197	-0.0016945526003837585	0.43775081634521484
10_to_06	pair	1.814695	1.386133	1.309178	-0.0995033010840416	0.3737975060939789
10_to_07	pair	1.953503	1.306203	1.495558	-0.3443651497364044	0.4466584622859955
10_to_08	pair	1.333812	0.838206	1.591271	-0.3595940172672272	0.4870738685131073
10_to_09	pair	0.781155	0.408937	1.910210	-0.3988378345966339	0.7042390704154968
10_to_10	identity	0.032747	0.000000	3274712.339044	nan	nan
