pair	note	L1_mm	L1_zero_mm	L1_over_zero	cos	k
04_to_07	pair	0.855366	0.451343	1.895156	-0.3863217234611511	0.7537950277328491
04_to_08	pair	0.714633	0.398213	1.794601	0.1811070740222931	1.2311766147613525
04_to_09	pair	1.010380	0.525511	1.922661	0.12499088793992996	1.3745439052581787
04_to_10	pair	1.778716	0.856208	2.077433	-0.10492314398288727	1.1315525770187378
05_to_01	pair	2.473289	1.296769	1.907271	-0.23281674087047577	0.8569603562355042
05_to_02	pair	2.044778	1.137159	1.798146	-0.2473820596933365	0.7370497584342957
05_to_03	pair	1.046864	0.633026	1.653744	-0.2243642359972	0.6083118319511414
05_to_04	pair	0.482948	0.321759	1.500961	-0.12092762440443039	0.459776908159256
05_to_05	identity	0.014163	0.000000	1416305.173188	nan	nan
05_to_06	pair	0.288422	0.221391	1.302770	-0.20064084231853485	0.3663104772567749
05_to_07	pair	0.393415	0.253131	1.554198	-0.07457787543535233	0.7587363719940186
05_to_08	pair	0.546136	0.420035	1.300216	0.23137986660003662	0.8439869284629822
05_to_09	pair	1.057509	0.715478	1.478045	0.05998064577579498	0.7694725394248962
05_to_10	pair	2.008989	1.156168	1.737627	-0.13224026560783386	0.7976136207580566
06_to_01	pair	2.486648	1.524083	1.631570	-0.16725264489650726	0.6761523485183716
06_to_02	pair	2.262949	1.373921	1.647073	-0.1972692906856537	0.6667985916137695
06_to_03	pair	1.437375	0.867604	1.656718	-0.24070551991462708	0.6327282190322876
06_to_04	pair	0.776038	0.483001	1.606702	-0.17803125083446503	0.5272505283355713
06_to_05	pair	0.307235	0.212122	1.448391	-0.2451356202363968	0.471327543258667
06_to_06	identity	0.008692	0.000000	869198.329747	nan	nan
06_to_07	pair	0.221220	0.175158	1.262973	0.19404225051403046	0.7452996969223022
06_to_08	pair	0.671648	0.494824	1.357346	0.1004781499505043	0.7128505110740662
06_to_09	pair	1.294494	0.862720	1.500480	-0.005643691401928663	0.7117812037467957
06_to_10	pair	2.192176	1.397020	1.569180	-0.10988806933164597	0.6550121903419495
07_to_01	pair	2.450845	1.440040	1.701929	-0.18059700727462769	0.7190232872962952
07_to_02	pair	2.242694	1.323112	1.695015	-0.19911113381385803	0.7005735039710999
07_to_03	pair	1.402590	0.810689	1.730120	-0.2781338095664978	0.6951533555984497
07_to_04	pair	0.769385	0.442708	1.737908	-0.22092010080814362	0.7105912566184998
07_to_05	pair	0.357767	0.232637	1.537874	-0.05159010365605354	0.7935106158256531
07_to_06	pair	0.213228	0.170045	1.253949	0.1903763860464096	0.7086271047592163
07_to_07	identity	0.012715	0.000000	1271540.485322	nan	nan
07_to_08	pair	0.580816	0.375961	1.544884	-0.09585486352443695	0.6939669847488403
07_to_09	pair	1.276709	0.754171	1.692864	-0.13514655828475952	0.7678112387657166
07_to_10	pair	2.124275	1.296596	1.638347	-0.1422899216413498	0.6853827834129333
08_to_01	pair	1.808688	1.017389	1.777773	-0.2405146211385727	0.6698554754257202
08_to_02	pair	1.625425	0.851418	1.909080	-0.26996472477912903	0.7392789125442505
08_to_03	pair	0.990910	0.482704	2.052830	-0.29145878553390503	0.9362137317657471
08_to_04	pair	0.600245	0.386827	1.551714	0.16902117431163788	0.9396344423294067
08_to_05	pair	0.549495	0.419452	1.310030	0.22696438431739807	0.8139150142669678
08_to_06	pair	0.682848	0.519933	1.313338	0.07594988495111465	0.6630519032478333
08_to_07	pair	0.543543	0.393738	1.380468	-0.0418093316257	0.5550742745399475
08_to_08	identity	0.033056	0.000000	3305647.522211	nan	nan
08_to_09	pair	0.675695	0.368088	1.835690	-0.1364307850599289	0.7916133999824524
08_to_10	pair	1.484897	0.810147	1.832872	-0.20673462748527527	0.7221813797950745
09_to_01	pair	1.154016	0.547611	2.107365	-0.37438803911209106	0.7870333194732666
09_to_02	pair	1.089997	0.475448	2.292567	-0.4230232834815979	0.8944058418273926
09_to_03	pair	0.766351	0.329496	2.325824	0.08343992382287979	1.608290672302246
09_to_04	pair	0.834384	0.525287	1.588435	0.2117089331150055	1.0715199708938599
09_to_05	pair	1.238198	0.737217	1.679558	0.003331757616251707	0.9164491295814514
09_to_06	pair	1.613188	0.911451	1.769912	-0.1501132696866989	0.8548291325569153
09_to_07	pair	1.432403	0.798695	1.793429	-0.20546410977840424	0.8229250311851501
09_to_08	pair	0.680280	0.394730	1.723405	-0.14151860773563385	0.7059363722801208
09_to_09	identity	0.018603	0.000000	1860342.547297	nan	nan
09_to_10	pair	0.942010	0.391729	2.404750	-0.3138039708137512	1.030579924583435
10_to_01	pair	0.480825	0.178592	2.692313	-0.29782530665397644	1.4000561237335205
10_to_02	pair	0.429483	0.224937	1.909349	0.004335228819400072	1.2339462041854858
10_to_03	pair	0.975859	0.501813	1.944666	0.17041127383708954	1.2010923624038696
10_to_04	pair	1.951893	0.866070	2.253735	-0.10581111907958984	1.3110586404800415
10_to_05	pair	2.704583	1.148449	2.354988	-0.2405792474746704	1.220461130142212
10_to_06	pair	3.274015	1.386133	2.361977	-0.34528180956840515	1.1728302240371704
10_to_07	pair	3.356594	1.306203	2.569733	-0.41371020674705505	1.2769519090652466
10_to_08	pair	2.209745	0.838206	2.636280	-0.3329925537109375	1.290300726890564
10_to_09	pair	0.807637	0.408937	1.974968	-0.25150227546691895	0.8449978232383728
10_to_10	identity	0.023120	0.000000	2311970.852315	nan	nan
